CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
15.9,67.5,768,714,0,2,0,0,0,0,1,0,0,0,0,0
15.3,67.4,984,740,0,0,0,0,0,0,0,0,0,0,0,0
14.8,67.4,994,612,0,0,0,0,0,0,0,0,0,0,0,0
14.5,67.4,1290,463,0,1,1,0,0,0,0,0,0,0,0,0
13.8,67.5,1170,250,0,2,0,0,0,0,1,0,0,0,0,0
29.5,67.6,1308,504,0,1,0,0,0,0,0,0,0,0,0,0
19.0,67.8,1290,396,0,0,0,1,0,0,1,0,0,0,0,0
15.1,67.7,1278,369,0,0,0,0,0,0,1,0,0,0,0,0
15.8,67.7,1539,141,0,2,0,0,0,0,0,0,0,0,0,0
17.8,67.7,1615,667,0,2,0,0,0,0,0,0,0,0,0,0
18.6,67.7,2391,293,0,2,0,0,0,0,0,0,0,0,0,0
10.9,67.7,2246,521,0,1,0,0,0,0,0,0,0,3,0,0
15.9,67.7,1704,542,0,2,0,0,0,0,0,0,0,0,0,0
17.0,67.6,1628,489,0,0,0,0,0,0,0,0,0,0,0,0
12.3,67.6,1535,488,0,0,0,0,0,0,0,0,0,0,0,0
25.9,67.7,951,525,0,0,0,0,0,0,0,0,0,0,0,0
14.5,67.7,886,446,0,2,0,0,0,0,2,0,0,0,0,0
10.4,67.7,832,463,0,0,0,0,0,0,0,0,0,0,0,0
14.6,67.7,803,467,0,0,0,0,0,0,0,0,0,0,0,0
11.7,67.7,749,469,0,0,0,0,0,0,0,0,0,0,0,0
11.4,67.7,574,461,0,0,0,0,0,0,0,0,0,0,0,0
18.1,67.7,306,850,0,3,0,0,0,0,0,0,0,0,0,0
13.0,67.7,134,1435,0,1,0,0,0,0,0,0,0,0,0,0
16.6,67.6,728,656,0,0,0,0,0,0,0,0,0,0,0,0
19.1,67.5,707,634,0,3,0,0,0,0,0,0,0,0,0,0
15.8,67.6,1064,549,0,2,0,0,0,0,0,0,0,0,0,0
19.5,67.5,1535,515,0,1,0,0,0,0,0,0,0,0,0,0
12.4,67.5,1015,533,0,3,0,2,0,0,2,0,0,0,0,0
10.6,67.5,933,629,0,3,0,0,0,0,0,0,0,0,0,0
13.4,67.5,1128,569,0,2,0,0,0,0,1,0,0,0,0,0
12.0,67.5,766,384,0,2,0,0,0,0,0,0,0,0,0,0
15.6,67.5,824,732,0,1,0,0,0,0,0,0,0,0,0,0
12.5,67.5,887,540,0,1,0,0,0,0,1,0,0,0,0,0
15.3,67.5,1282,675,0,2,0,0,0,0,0,0,0,0,0,0
12.2,67.5,1377,594,0,0,0,1,0,0,1,0,0,0,0,0
15.1,67.5,793,631,0,3,0,0,0,0,0,0,0,0,0,0
15.3,67.5,66,948,0,3,0,0,0,0,0,0,0,0,0,0
12.6,67.5,494,623,0,2,0,0,0,0,0,0,0,0,0,0
20.7,67.5,503,699,0,1,0,0,0,0,0,0,0,0,0,0
13.4,67.5,636,603,0,0,0,0,0,0,0,0,0,0,0,0
11.9,67.5,396,899,0,1,0,0,0,0,0,0,0,0,0,0
20.2,67.5,385,1099,0,0,0,0,0,0,0,0,0,0,0,0
12.5,67.5,603,670,0,1,0,0,0,0,0,0,0,0,0,0
13.0,67.5,544,581,0,2,0,0,0,0,0,0,0,0,0,0
16.6,67.5,1663,808,0,1,0,0,0,0,0,0,0,0,0,0
13.3,67.5,498,1077,0,3,0,0,0,0,0,0,0,0,0,0
18.8,67.5,254,1042,0,2,0,0,0,0,0,0,0,0,0,0
12.2,67.5,851,545,0,2,0,0,0,0,0,0,0,0,0,0
13.0,67.5,823,569,0,0,0,0,0,0,0,0,0,0,0,0
19.3,67.7,578,991,0,2,0,0,0,0,0,0,0,0,0,0
13.9,67.8,846,446,0,1,0,0,0,0,0,0,0,0,0,0
16.8,67.7,879,468,0,2,0,0,0,0,0,0,0,0,0,0
18.2,67.8,735,371,0,1,0,0,0,0,0,0,0,0,0,0
14.2,67.7,876,484,0,0,0,0,0,0,0,0,0,0,0,0
12.3,67.8,923,535,0,2,0,0,0,0,0,0,0,0,0,0
12.8,67.8,885,485,0,0,0,0,0,0,0,0,0,0,0,0
13.0,67.8,886,485,0,0,0,0,0,0,0,0,0,0,0,0
16.2,67.8,1417,558,0,0,0,0,0,0,0,0,0,0,0,0
15.0,67.7,1366,546,0,0,0,0,0,0,0,0,0,0,0,0
17.5,67.7,914,381,0,3,0,0,0,0,0,0,0,0,0,0
13.5,67.7,856,541,0,1,0,0,0,0,0,0,0,0,0,0
13.1,67.6,888,725,0,2,0,0,0,0,0,0,0,0,0,0
13.2,67.5,1001,672,0,0,0,0,0,0,0,0,0,0,0,0
18.1,67.6,925,635,0,1,0,0,0,0,0,0,0,0,0,0
41.0,67.6,879,774,0,2,0,0,0,0,0,0,0,0,0,0
20.3,67.2,1365,685,0,0,0,0,2,0,0,0,0,0,0,0
15.3,67.3,1413,650,0,0,0,0,15,0,0,0,0,0,0,0
14.6,67.2,1487,616,0,0,0,0,16,0,0,0,0,0,0,0
11.8,67.3,1598,711,0,0,0,0,16,0,0,0,0,0,0,0
19.2,67.4,1651,634,0,0,0,0,16,0,0,0,0,0,0,0
14.5,67.4,1487,743,0,0,0,0,0,0,0,0,0,0,0,0
11.7,67.3,909,909,0,2,0,0,0,0,0,0,0,0,0,0
20.4,67.3,832,922,0,1,0,0,0,0,2,0,0,0,0,0
12.4,67.3,1051,725,0,0,1,0,0,0,1,0,0,0,0,0
14.2,67.3,1030,737,0,0,0,0,0,0,0,0,0,0,0,0
15.4,67.3,1102,748,0,0,0,0,0,0,2,0,0,0,0,0
15.3,67.3,736,971,0,2,0,0,0,0,0,0,0,0,0,0
16.5,67.3,1216,951,0,2,0,0,0,0,0,0,0,0,0,0
13.5,67.3,807,908,0,1,0,0,0,0,0,0,0,0,0,0
14.1,67.3,861,918,0,2,0,0,0,0,0,0,0,0,0,0
20.8,67.2,1124,920,0,3,0,0,0,0,0,0,0,0,0,0
15.9,67.2,1323,999,0,0,0,0,0,0,0,0,0,0,0,0
22.5,67.2,1201,908,0,2,0,0,0,0,0,0,0,0,0,0
15.4,67.2,829,809,0,3,0,0,0,0,0,0,0,0,0,0
14.4,67.2,821,654,0,3,0,0,0,0,0,0,0,0,0,0
16.8,67.2,1200,850,0,3,1,0,0,0,0,0,0,0,0,0
12.3,67.2,1231,1102,0,4,0,0,0,0,1,0,0,0,0,0
14.8,67.1,1308,630,0,0,0,0,0,0,0,0,0,0,0,0
20.7,67.2,1348,1079,0,1,0,0,0,0,0,0,0,0,0,0
11.1,67.2,1295,587,0,0,0,0,3,0,0,0,0,0,0,0
13.8,67.2,1205,1003,0,1,0,0,0,0,0,0,0,0,0,0
12.7,67.2,801,1046,0,2,0,0,0,0,0,0,0,0,0,0
19.6,67.1,1167,727,0,3,0,0,0,0,0,0,0,0,0,0
13.1,67.2,1463,521,0,2,0,0,0,0,2,0,0,0,0,0
12.9,67.2,1288,960,0,3,0,0,0,0,0,0,0,0,0,0
12.6,67.2,1109,750,0,2,0,0,0,0,0,0,0,0,0,0
14.6,67.2,1295,549,0,2,0,0,0,0,0,0,0,0,0,0
20.5,67.2,1097,1007,0,1,0,0,0,0,0,0,0,0,0,0
12.1,67.2,1362,770,0,2,0,0,0,0,0,0,0,0,0,0
16.1,67.2,868,869,0,3,0,0,0,0,0,0,0,0,0,0
15.4,67.2,781,586,0,2,0,0,0,0,0,0,0,0,0,0
16.1,67.1,1145,828,0,0,0,0,0,0,0,0,0,0,0,0
14.6,67.2,1160,667,0,2,0,0,0,0,1,0,0,0,0,0
14.9,67.2,1179,612,0,0,0,0,0,0,0,0,0,0,0,0
23.7,67.2,701,641,0,1,0,0,0,0,0,0,0,0,0,0
18.4,67.2,886,691,0,1,0,0,0,0,0,0,0,0,0,0
15.1,67.2,1174,832,0,2,0,0,0,0,0,0,0,0,0,0
13.6,67.1,894,743,0,2,0,0,0,0,0,0,0,0,0,0
15.2,67.1,640,567,0,1,0,0,0,0,0,0,0,0,0,0
15.1,67.2,894,761,0,2,0,0,0,0,0,0,0,0,0,0
18.0,67.1,891,809,0,2,0,0,0,0,0,0,0,0,0,0
15.5,67.2,917,629,0,2,0,0,0,0,0,0,0,0,0,0
13.4,67.0,1009,648,0,1,0,0,0,0,1,0,0,0,0,0
14.0,67.0,879,760,0,3,0,0,0,0,0,0,0,0,0,0
15.3,67.0,968,695,0,3,0,0,0,0,0,0,0,0,0,0
18.1,67.0,963,709,0,2,0,0,0,0,0,0,0,0,0,0
11.8,67.0,1224,748,0,0,0,0,0,0,0,0,0,0,0,0
11.3,67.0,949,640,0,0,0,0,0,0,0,0,0,0,0,0
13.9,67.0,1250,422,0,0,0,0,0,0,0,0,0,0,0,0
16.5,67.1,1525,812,0,0,0,0,0,0,0,0,0,0,0,0
14.1,67.0,1265,767,0,2,0,0,0,0,1,0,0,0,0,0
14.3,67.1,1380,898,0,2,0,0,0,0,0,0,0,0,0,0
12.8,67.1,904,964,0,3,0,0,0,0,0,0,0,0,0,0
15.9,67.1,1264,1004,0,3,0,0,0,0,1,0,0,0,0,0
19.3,67.1,1056,824,0,0,0,0,0,0,0,0,0,0,0,0
15.9,67.1,1220,752,0,1,0,0,0,0,1,0,0,0,0,0
13.6,67.1,1187,1015,0,0,0,0,0,0,0,0,0,0,0,0
16.6,67.1,1203,648,0,0,0,0,0,0,0,0,0,0,0,0
20.6,67.1,981,859,0,3,0,0,0,0,0,0,0,0,0,0
11.9,67.1,1039,929,0,2,0,0,0,0,0,0,0,0,0,0
15.2,67.1,1307,338,0,0,1,0,0,0,0,0,0,0,0,0
16.1,67.1,1117,842,0,2,0,0,0,0,0,0,0,0,0,0
14.8,67.1,891,1008,0,3,0,0,0,0,0,0,0,0,0,0
21.4,67.0,960,822,0,3,0,3,0,0,3,0,0,0,0,0
14.6,67.1,1178,692,0,2,0,0,0,0,0,0,0,0,0,0
15.5,67.1,1024,903,0,2,0,0,0,0,0,0,0,0,0,0
36.8,67.1,1184,735,0,0,0,3,0,0,2,0,0,0,0,0
21.1,66.7,1013,916,0,0,0,0,0,0,0,0,0,0,0,0
38.7,66.8,1639,635,0,0,0,0,0,0,0,0,0,0,0,0
35.8,67.2,1749,554,0,0,0,0,0,0,0,0,0,0,0,0
17.6,67.0,1703,561,0,0,0,0,0,0,0,0,0,0,0,0
16.8,67.0,1833,542,2,0,0,0,0,0,0,0,0,0,0,0
16.9,66.9,1493,1048,0,0,0,0,0,0,0,0,0,0,0,0
14.4,66.9,1492,988,0,0,0,0,0,0,0,0,0,0,0,0
16.6,66.9,1475,1152,0,0,0,0,0,0,0,0,0,0,0,0
15.7,66.9,2200,1172,0,0,0,0,0,0,0,0,0,0,0,0
13.8,66.9,2204,1150,0,0,0,0,0,0,0,0,0,1,0,0
13.9,66.9,2204,1150,0,0,0,0,0,0,0,0,0,10,0,0
12.1,66.9,2204,1150,0,0,0,0,0,0,0,0,0,0,0,0
19.1,66.9,2204,1150,0,0,0,0,0,0,0,0,0,0,0,0
13.3,66.9,2204,1150,0,0,0,0,0,0,0,0,0,0,0,0
12.2,66.9,2202,1153,0,0,0,0,0,0,0,0,0,0,0,0
22.4,66.6,2202,1153,0,0,0,0,0,0,0,0,0,0,0,0
17.3,66.5,2202,1153,0,0,0,0,0,0,0,0,0,0,0,0
17.9,66.5,2202,1153,0,0,0,0,0,0,0,0,0,0,0,0
12.3,66.6,2202,1153,0,0,0,0,0,0,0,0,0,0,0,0
12.6,66.6,2202,1153,0,0,0,0,0,0,0,0,0,0,0,0
17.2,66.6,2202,1153,0,0,0,0,0,0,0,0,0,0,0,0
13.5,66.6,919,1148,0,0,0,0,0,0,0,0,0,0,0,0
19.8,66.5,1535,575,0,0,0,0,0,0,0,0,0,0,0,0
12.1,66.6,1513,387,0,0,0,0,0,0,0,0,0,0,0,0
13.2,66.6,1432,459,0,3,0,0,0,0,0,0,0,0,0,0
18.8,66.6,1420,446,0,2,0,0,0,0,0,0,0,0,0,0
17.6,66.5,1131,450,0,0,0,0,0,0,0,0,0,0,0,0
20.8,66.5,830,618,0,3,0,0,0,0,0,0,0,0,0,0
17.3,66.6,1283,757,0,2,0,0,0,0,0,0,0,0,0,0
16.5,66.6,879,584,0,0,0,0,0,0,0,0,0,0,0,0
15.9,66.6,1233,818,0,2,0,0,0,0,0,0,0,0,0,0
16.1,66.6,1432,661,0,1,0,0,0,0,0,0,0,0,0,0
20.1,66.6,1101,649,0,2,0,0,0,0,0,0,0,0,0,0
11.1,66.6,1191,642,0,1,0,1,0,0,1,0,0,0,0,0
14.3,66.6,1467,0,0,2,0,0,0,0,0,0,0,0,0,0
15.5,66.6,1094,664,0,3,0,0,0,0,1,0,0,0,0,0
16.5,66.6,660,588,0,0,0,0,0,0,0,0,0,0,0,0
17.1,66.5,641,702,0,3,0,0,0,0,0,0,0,0,0,0
13.9,66.6,1009,708,0,1,0,0,0,0,0,0,0,0,0,0
12.5,66.6,958,641,0,0,0,0,0,0,0,0,0,0,0,0
12.1,66.6,653,827,0,3,0,0,0,0,0,0,0,0,0,0
11.3,66.5,1312,740,0,1,0,0,0,0,0,0,0,0,0,0
16.6,66.5,773,873,0,2,0,0,0,0,0,0,0,0,0,0
13.3,66.6,1217,661,0,1,0,0,0,0,0,0,0,0,0,0
13.7,66.5,1097,521,0,1,0,0,0,0,1,0,0,0,0,0
13.6,66.5,1168,550,0,1,0,0,0,0,0,0,0,0,0,0
38.7,66.9,1543,436,0,0,0,0,1,0,0,0,0,0,0,0
15.6,66.9,992,838,0,1,0,0,0,0,0,0,0,0,0,0
19.9,66.9,940,883,0,1,0,0,0,0,1,0,0,0,0,0
15.8,66.8,922,990,0,2,0,0,0,0,0,0,0,1,0,0
15.0,66.9,1030,876,0,2,0,0,0,0,0,0,0,0,0,0
11.1,66.8,980,886,0,3,0,2,0,0,2,0,0,0,0,0
16.4,66.8,1084,699,0,0,0,0,0,0,0,0,0,0,0,0
15.8,66.8,695,1115,0,1,0,0,0,0,0,0,0,0,0,0
11.2,66.8,814,990,0,3,0,0,0,0,0,0,0,0,0,0
14.5,66.7,784,935,0,4,0,0,0,0,0,0,0,0,0,0
15.2,66.8,841,733,0,2,0,0,0,0,0,0,0,0,0,0
16.2,66.8,890,226,0,2,0,0,0,0,0,0,0,0,0,0
17.2,66.7,859,926,0,2,0,0,0,0,1,0,0,0,0,0
13.8,66.8,1013,680,0,0,0,0,0,0,0,0,0,0,0,0
12.7,66.8,1048,816,0,1,0,0,0,0,0,0,0,0,0,0
15.1,66.8,1164,668,0,0,0,0,0,0,0,0,0,0,0,0
14.7,66.8,1230,972,0,2,0,0,0,0,0,0,0,0,0,0
14.6,66.7,1094,933,0,2,0,0,0,0,0,0,0,0,0,0
14.1,66.7,1012,968,0,2,0,0,0,0,0,0,0,0,0,0
18.0,66.7,1069,922,0,2,0,0,0,0,0,0,0,0,0,0
12.1,66.7,934,909,0,2,0,0,0,0,0,0,0,0,0,0
16.1,66.7,1290,515,0,2,0,0,0,0,0,0,0,0,0,0
17.6,66.7,1310,383,0,0,0,0,0,0,0,0,0,0,0,0
13.2,66.8,971,564,0,2,0,0,0,0,0,0,0,0,0,0
16.9,66.7,1016,964,0,2,0,0,0,0,0,0,0,7,0,0
26.1,65.0,1003,908,0,2,0,0,0,0,0,0,0,0,0,0
15.0,65.0,1037,853,0,2,0,0,0,0,0,0,0,6,0,0
15.9,65.0,1056,284,0,3,0,0,0,0,0,0,0,0,0,0
10.7,65.1,996,492,0,2,0,0,0,0,0,0,0,0,0,0
15.3,65.1,928,765,0,3,0,0,0,0,0,0,0,0,0,0
12.5,65.1,1073,710,0,3,0,0,0,0,0,0,0,0,0,0
14.5,65.1,870,656,0,3,0,0,0,0,0,0,0,0,0,0
17.4,65.1,995,811,0,3,0,0,1,0,0,0,0,0,0,0
13.8,65.1,700,813,0,3,0,0,0,0,0,0,0,0,0,0
15.9,65.1,1007,662,0,1,0,2,0,0,2,0,0,0,0,0
14.4,65.1,994,808,0,2,1,0,0,0,0,0,0,0,0,0
14.3,65.1,588,939,0,3,0,0,0,0,0,0,0,0,0,0
19.7,65.0,1053,761,0,3,0,2,0,0,2,0,0,0,0,0
12.4,65.1,967,709,0,2,0,3,0,0,3,0,0,0,0,0
14.8,65.1,933,716,0,1,0,0,0,0,1,0,0,0,0,0
12.6,65.1,1098,411,0,3,0,0,0,0,1,0,0,0,0,0
14.1,65.1,1362,261,0,1,0,0,0,0,0,0,0,0,0,0
14.8,65.1,1560,445,0,3,0,0,0,0,0,0,0,0,0,0
11.8,65.1,1701,444,0,1,0,0,0,0,0,0,0,0,0,0
31.2,65.3,1574,498,0,1,0,0,0,0,0,0,0,0,0,0
12.6,65.4,854,467,0,2,0,0,0,0,1,0,0,0,0,0
12.6,65.4,1416,377,0,1,0,0,0,0,0,0,0,0,0,0
16.5,65.4,1228,188,0,0,0,0,0,0,0,0,0,0,0,0
18.8,65.4,1258,532,0,0,0,0,0,0,0,0,0,0,0,0
12.0,65.3,1262,473,0,0,0,0,0,0,0,0,0,0,0,0
11.8,65.3,1097,708,0,1,0,0,0,0,0,0,0,0,0,0
13.7,65.3,1426,437,0,3,0,0,0,0,0,0,0,0,0,0
17.5,65.3,1443,489,0,2,0,0,0,0,1,0,0,0,0,0
16.3,65.1,1350,369,0,0,0,0,0,0,1,0,0,0,0,0
15.5,65.1,1454,411,0,1,0,0,0,0,0,0,0,0,0,0
12.6,65.1,1181,394,0,2,0,0,0,0,0,0,0,0,0,0
12.6,65.1,1166,502,0,0,1,0,0,0,1,0,0,0,0,0
16.1,65.1,1486,551,0,3,0,0,0,0,0,0,0,0,0,0
17.8,65.0,1681,317,0,2,0,0,0,0,0,0,0,0,0,0
13.3,65.1,1173,842,0,1,0,0,0,0,0,0,0,0,0,0
19.2,65.0,2559,0,0,2,0,0,0,0,0,0,0,0,0,0
13.5,65.1,1657,499,0,1,0,0,0,0,0,0,0,0,0,0
18.0,65.1,800,655,0,1,0,0,0,0,0,0,0,1,0,0
18.0,65.0,998,767,0,3,0,0,0,0,0,0,0,7,0,0
12.6,65.1,1047,896,0,1,0,0,0,0,0,0,0,0,0,0
13.1,65.1,1437,909,0,2,0,0,1,0,0,0,0,0,0,0
15.3,65.1,1840,634,0,1,0,0,0,0,0,0,0,0,0,0
17.1,65.1,880,829,0,2,0,0,0,0,0,0,0,0,0,0
24.1,65.1,1172,699,0,2,0,0,0,0,0,0,0,0,0,0
17.3,65.1,1154,919,0,3,0,0,0,0,0,0,0,0,0,0
18.2,65.1,996,1024,0,2,0,0,0,0,0,0,0,0,0,0
20.4,65.1,635,519,0,1,0,0,0,0,0,0,0,0,0,0
15.4,65.1,532,1090,0,2,0,0,0,0,0,0,0,0,0,0
15.6,65.1,627,820,0,3,0,0,0,0,0,0,0,0,0,0
13.6,65.0,1117,359,0,2,0,0,0,0,0,0,0,0,0,0
18.8,65.1,1593,970,0,2,0,0,0,0,0,0,0,0,0,0
11.1,65.1,1573,505,0,1,0,0,0,0,1,0,0,0,0,0
22.1,65.1,1016,399,0,1,0,0,0,0,1,0,0,0,0,0
10.6,65.1,1172,468,0,1,0,0,0,0,0,0,0,0,0,0
14.2,65.1,1263,467,0,2,1,0,0,0,0,0,0,0,0,0
16.1,65.1,1659,683,0,0,0,0,0,0,0,0,0,0,0,0
16.1,65.1,1259,597,0,2,0,0,0,0,0,0,0,0,0,0
15.6,65.1,1603,575,0,0,0,0,0,0,1,0,0,0,0,0
11.9,65.1,1226,493,0,1,0,0,0,0,1,0,0,0,0,0
16.8,65.1,1863,587,0,0,0,0,0,0,0,0,0,0,0,0
15.3,65.1,695,348,0,0,0,0,0,0,1,0,0,0,0,0
12.1,65.1,1206,468,0,0,0,0,0,0,0,0,0,0,0,0
11.8,65.1,2316,163,0,2,0,0,0,0,0,0,0,0,0,0
30.7,65.4,1090,733,0,0,0,0,0,0,0,0,0,0,0,0
18.1,65.5,493,1083,0,2,0,0,0,0,0,0,0,0,0,0
16.6,65.5,846,954,0,2,0,0,0,0,0,0,0,0,0,0
15.5,65.5,1058,913,0,0,0,0,0,0,0,0,0,0,0,0
17.8,65.4,305,1308,0,3,0,2,0,0,2,0,0,0,0,0
16.1,65.4,1245,669,0,3,0,0,0,0,0,0,0,0,0,0
18.6,65.3,1011,656,0,3,0,0,0,0,0,0,0,0,0,0
13.8,65.4,926,841,0,4,0,0,0,1,0,0,0,0,0,0
13.0,65.3,890,783,0,3,0,1,0,0,0,0,0,0,0,0
21.9,65.2,1104,652,0,3,0,0,0,0,1,0,0,0,0,0
14.7,65.2,677,808,0,3,0,2,0,0,2,0,0,0,0,0
15.9,65.1,1233,720,0,3,0,0,0,0,0,0,0,0,0,0
15.3,65.2,1180,972,0,0,0,1,0,0,1,0,0,0,0,0
14.2,65.2,1689,551,2,0,0,0,0,0,0,0,0,0,0,0
14.0,65.2,1563,706,0,0,0,0,0,0,0,0,0,0,0,0
18.8,65.2,1346,1096,0,0,0,0,0,0,0,0,0,0,0,0
16.6,65.2,658,974,0,0,0,0,0,0,0,0,0,0,0,0
14.3,65.2,1800,704,0,0,0,0,0,0,0,0,0,0,0,0
11.4,65.2,1681,1011,0,0,0,0,0,0,0,0,0,0,0,0
13.8,65.2,1817,1439,0,0,0,0,0,0,0,0,0,0,0,0
12.1,65.2,2559,1439,0,0,0,0,0,0,0,0,0,0,0,0
21.5,65.2,1914,488,0,0,0,0,0,0,0,0,0,0,0,0
12.1,65.2,2283,244,0,0,0,0,0,0,0,0,0,0,0,0
12.6,65.2,2004,630,0,0,0,0,0,0,0,0,0,0,0,0
15.3,65.2,2217,1007,0,0,0,0,0,0,0,0,0,0,0,0
13.4,65.2,1721,740,1,0,0,0,0,0,0,0,0,0,0,0
11.9,65.2,1625,691,0,0,0,0,0,0,0,0,0,0,1,0
12.4,65.2,1624,690,0,0,0,0,0,0,0,0,0,9,0,0
11.6,65.3,1622,687,0,0,0,0,0,0,0,0,0,0,0,0
16.9,65.2,1473,1187,0,0,0,0,0,0,0,0,0,0,0,0
18.1,65.2,1524,1319,0,0,0,0,0,0,0,0,0,0,0,0
20.2,65.3,1544,1312,0,0,0,0,0,0,0,0,0,0,0,0
16.6,65.2,1563,1270,0,0,0,0,0,0,0,0,0,1,0,0
14.4,65.2,1710,1262,0,0,0,0,0,0,0,0,0,15,0,0
12.5,65.3,1709,1264,0,0,0,0,0,0,0,0,0,16,0,0
14.0,65.3,2208,1144,1,0,0,0,0,0,0,0,0,0,0,0
11.6,65.3,2534,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4,65.3,2236,836,0,0,0,0,0,0,0,0,0,0,0,0
20.0,65.3,2185,1167,0,0,0,0,0,0,0,0,0,0,0,0
14.1,65.3,1740,543,1,2,0,0,0,0,0,0,0,0,0,0
15.4,65.3,2469,0,0,0,0,0,0,0,0,0,0,0,0,0
20.8,65.3,1780,357,0,0,0,0,0,0,0,0,0,0,0,0
15.6,65.3,558,1439,0,2,0,0,0,0,0,0,0,0,0,0
13.2,65.3,1086,293,0,0,0,0,0,0,0,0,0,0,0,0
27.1,65.5,972,781,0,1,0,0,0,0,0,0,0,0,0,0
17.5,65.5,968,777,0,0,0,0,0,0,0,0,0,5,0,0
13.8,65.5,966,777,0,0,0,0,0,0,0,0,0,16,0,0
21.1,65.5,865,952,0,0,0,0,0,0,0,0,0,16,0,0
16.8,65.5,868,936,0,1,0,0,0,0,0,0,0,15,0,0
13.2,65.5,868,936,0,3,0,0,0,0,0,0,0,16,0,0
13.6,65.5,866,931,0,0,0,0,0,0,0,0,0,0,0,0
17.7,65.5,856,930,0,2,0,0,0,0,0,0,0,0,0,0
18.1,65.4,679,637,0,0,0,0,0,0,0,0,0,0,0,0
17.9,65.3,1007,818,0,1,0,0,0,0,0,0,0,0,0,0
15.8,65.4,1033,876,0,2,0,0,0,0,0,0,0,0,0,0
15.8,65.4,1033,875,0,1,0,0,0,0,0,0,0,0,0,0
16.2,65.3,996,405,0,0,0,0,0,0,0,0,0,0,0,0
21.2,65.3,650,1439,0,1,0,0,0,0,0,0,0,0,0,0
15.1,65.4,118,961,0,1,0,0,0,0,0,0,0,0,0,0
15.5,65.3,1237,952,0,0,0,0,0,0,0,0,0,0,0,0
13.3,65.3,1252,524,0,0,0,0,1,0,0,0,0,0,0,0
17.5,65.3,1271,1026,0,2,0,1,0,0,1,0,0,0,0,0
16.1,65.3,1379,491,0,2,0,0,0,0,0,0,0,0,0,0
12.6,65.4,1245,154,0,1,0,0,0,0,0,0,0,0,0,0
12.2,65.4,1138,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3,65.3,1385,1013,0,1,0,0,0,0,1,0,0,0,0,0
12.6,65.3,1449,861,0,1,0,0,0,0,0,0,0,0,0,0
14.5,65.4,877,788,0,1,0,1,0,0,1,0,0,0,0,0
12.7,65.3,1167,890,0,1,0,0,0,0,0,0,0,0,0,0
14.4,65.3,1232,586,0,1,0,0,0,0,0,0,0,0,0,0
18.6,65.4,1152,519,0,2,0,0,0,0,1,0,0,0,0,0
20.8,65.3,1993,323,0,0,0,0,0,0,1,0,0,0,0,0
21.1,65.4,1249,1045,0,3,0,0,0,0,1,0,0,0,0,0
21.4,65.3,1827,593,0,0,0,0,0,0,0,0,0,0,0,0
15.1,65.4,1005,370,0,2,0,0,0,0,0,0,0,0,0,0
14.4,65.3,1235,945,0,2,0,0,1,0,0,0,0,0,0,0
12.6,65.3,1672,522,0,1,0,0,0,0,0,0,0,0,0,0
17.1,65.4,884,1092,0,2,0,0,0,0,0,0,0,0,0,0
20.0,65.3,807,1032,0,2,0,0,0,0,0,0,0,0,0,0
16.3,65.4,1091,922,0,3,0,0,0,0,0,0,0,0,0,0
14.1,65.4,799,891,0,2,0,0,0,0,0,0,0,0,0,0
13.3,65.4,946,888,0,3,0,0,0,0,0,0,0,0,0,0
15.4,65.4,978,0,0,2,0,0,0,0,0,0,0,0,0,0
19.8,65.3,1014,960,0,2,0,0,0,0,0,0,0,0,0,0
15.4,65.4,1136,1030,0,2,0,0,0,0,0,0,0,0,0,0
15.3,65.4,1101,939,0,1,0,0,0,0,0,0,0,0,0,0
11.5,65.4,1043,983,0,1,0,0,0,0,0,0,0,0,0,0
14.1,65.4,1731,862,0,0,0,0,0,0,0,0,0,0,0,0
15.4,65.4,1141,1042,0,0,0,0,0,0,0,0,0,0,0,0
42.1,65.6,507,909,0,2,0,0,0,0,0,0,0,0,0,0
17.9,65.7,1154,685,0,1,0,1,0,0,0,0,0,0,0,0
24.7,65.7,921,1305,0,3,0,0,0,0,0,0,0,0,0,0
13.5,65.7,1093,527,0,1,0,0,0,0,0,0,0,0,0,0
14.4,65.7,1118,449,0,0,0,0,0,0,0,0,0,0,0,0
19.0,65.7,976,786,0,2,0,0,0,0,0,0,0,0,0,0
15.5,65.7,1111,1129,0,1,0,0,0,0,1,0,0,0,0,0
12.5,65.7,1106,753,0,0,0,0,0,0,1,0,0,0,0,0
17.5,65.5,848,813,0,2,0,0,0,0,0,0,0,0,0,0
17.2,65.6,1008,657,0,0,0,0,0,0,0,0,0,0,0,0
14.1,65.5,752,691,0,2,0,0,0,0,0,0,0,0,0,0
14.4,65.5,1185,479,0,0,0,0,0,0,1,0,0,1,0,0
15.0,65.5,1185,479,0,0,0,0,0,0,0,0,0,13,0,0
13.4,65.5,1118,45,0,1,0,0,0,0,0,0,0,0,0,0
12.4,65.5,1354,1119,0,2,0,0,0,0,0,0,0,0,0,0
13.1,65.4,896,575,0,1,0,0,0,0,0,0,0,0,0,0
14.5,65.5,1180,965,0,1,0,0,0,0,0,0,0,0,0,0
28.5,65.5,1141,1080,0,2,0,0,0,0,0,0,0,0,0,0
