TIMESTAMP,CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
1704589128302715100,16.6,54.2,1284,1041,0,2,0,0,0,0,0,0,0,0,0,0
1704589129317637200,20.4,54.2,1076,912,0,2,0,0,0,0,0,0,0,0,0,0
1704589130338565400,14.8,54.3,1099,842,0,2,0,0,0,0,0,0,0,0,0,0
1704589131867956100,13.8,54.3,1427,885,0,1,0,0,0,0,0,0,0,0,0,0
1704589132384425400,13.9,54.3,1663,908,0,3,0,0,0,0,0,0,0,0,0,0
1704589133405353800,16.4,54.3,1660,445,0,0,0,0,0,0,0,0,0,0,0,0
1704589134426281500,12.1,54.2,1385,1101,0,3,0,0,0,0,0,0,0,0,0,0
1704589135449211900,20.5,54.2,1573,936,0,1,0,0,0,0,0,0,0,0,0,0
1704589136472653800,25.1,54.5,1093,723,0,1,0,0,0,0,0,0,0,0,0,0
1704589137493581800,14.5,54.5,1620,960,0,2,0,0,0,0,0,0,0,0,0,0
1704589138512523500,11.1,54.5,1291,857,0,1,0,0,0,0,0,0,0,0,0,0
1704589139541466200,12.4,54.5,894,696,0,1,0,0,0,0,0,0,0,0,0,0
1704589140564396600,16.2,54.5,1432,986,0,2,0,0,0,0,0,0,0,0,0,0
1704589141587326100,13.1,54.5,779,737,0,1,0,0,0,0,0,0,0,0,0,0
1704589142610256300,11.8,54.5,767,923,0,0,0,0,0,0,0,0,0,0,0,0
1704589143635187700,11.9,54.4,1564,767,0,2,0,0,0,0,1,0,0,0,0,0
1704589144655114900,14.3,54.3,931,865,0,1,0,0,0,0,0,0,0,0,0,0
1704589145680054200,20.6,54.4,1327,1023,0,2,0,0,0,0,1,0,0,0,0,0
1704589146702983700,13.4,54.4,1361,1249,0,2,0,0,0,0,0,0,0,0,0,0
1704589147723431100,18.1,54.4,1128,1007,0,0,0,0,0,0,1,0,0,0,0,0
1704589148745367300,11.1,54.4,2015,820,0,1,0,0,0,0,0,0,0,0,0,0
1704589149767800800,13.4,54.4,1129,1125,0,2,0,0,0,0,0,0,0,0,0,0
1704589150790730900,22.6,54.4,1804,820,0,0,0,0,0,0,0,0,0,0,0,0
1704589151815662900,13.1,54.4,789,1199,0,2,0,0,0,0,0,0,0,0,0,0
1704589152836590900,12.1,54.4,993,998,0,1,0,0,0,0,0,0,0,0,0,0
1704589153861522300,13.3,54.4,1167,1004,0,1,0,0,0,0,0,0,0,0,0,0
1704589154883955800,12.0,54.4,1216,835,0,2,0,0,0,0,0,0,0,0,0,0
1704589156414862900,17.7,54.4,423,771,0,2,0,0,0,0,0,0,0,0,0,0
1704589156929841000,17.0,54.4,480,906,0,3,0,0,0,0,0,0,0,0,0,0
1704589157953283800,10.9,54.4,823,584,0,0,0,0,0,0,0,0,0,0,0,0
1704589158972209700,19.4,54.4,1793,798,0,0,0,1,0,0,0,0,0,0,0,0
1704589159993649400,12.3,54.4,665,465,0,2,0,0,0,0,0,0,0,0,0,0
1704589161018581000,16.4,54.4,1577,460,0,0,0,0,0,0,1,0,0,0,0,0
1704589162041510700,11.6,54.3,821,395,0,2,0,0,0,0,0,0,0,0,0,0
1704589163064441700,12.1,54.3,1085,776,0,3,0,0,0,0,0,0,0,0,0,0
1704589164084872000,13.4,54.3,1413,553,0,0,0,0,0,0,2,0,0,0,0,0
1704589165109804100,12.3,54.3,1227,806,0,3,0,0,0,0,0,0,0,0,0,0
1704589166132733600,14.5,54.3,1036,886,0,2,0,0,0,0,0,0,0,0,0,0
1704589167651137100,12.7,54.2,1432,924,0,1,0,0,0,0,1,0,0,0,0,0
1704589168165108400,16.9,54.3,1745,621,0,1,0,0,0,0,0,0,0,0,0,0
1704589169186036000,14.8,54.3,801,904,0,0,0,0,0,0,0,0,0,0,0,0
1704589170208966400,13.9,54.2,1528,700,0,0,0,0,0,0,0,0,0,0,0,0
1704589171225890500,22.2,54.2,1659,676,0,2,0,0,0,0,0,0,0,0,0,0
1704589172250325500,14.6,54.2,769,675,0,3,0,0,0,0,0,0,0,0,0,0
1704589173273255200,14.3,54.2,1535,640,0,0,0,0,0,0,0,0,0,0,0,0
1704589174295192600,17.3,54.2,978,923,0,2,0,0,0,0,0,0,0,0,0,0
1704589175314631100,14.0,54.2,1218,512,0,0,0,0,0,0,0,0,0,0,0,0
1704589176339562400,11.5,54.2,1451,1159,0,3,0,0,0,0,0,0,0,0,0,0
1704589177360490600,12.4,54.2,961,951,0,1,0,0,0,0,0,0,0,0,0,0
1704589178382427000,13.4,54.2,560,740,0,2,0,0,0,0,0,0,0,0,0,0
1704589179405387800,11.9,54.2,659,621,0,0,0,0,0,0,1,0,0,0,0,0
1704589180428317600,13.6,54.3,1064,586,0,2,0,0,0,0,0,0,0,0,0,0
1704589181958709100,13.7,54.3,597,601,0,1,0,0,0,0,1,0,0,0,0,0
1704589182474185300,15.9,54.3,1033,542,0,2,0,0,0,0,0,0,0,0,0,0
1704589183496114500,19.7,54.3,728,580,0,1,0,0,0,0,0,0,0,0,0,0
1704589184514039900,17.1,54.3,1213,759,0,0,0,0,0,0,1,0,0,0,0,0
1704589186042450900,16.9,54.3,440,668,0,2,0,0,0,0,1,0,0,0,0,0
1704589186558423900,12.9,54.3,744,738,0,1,0,0,0,0,0,0,0,0,0,0
1704589187581354000,18.5,54.4,1044,778,0,0,0,0,0,0,0,0,0,0,0,0
1704589188605284200,12.6,54.3,1195,778,0,0,0,0,0,0,1,0,0,0,0,0
1704589189625716300,14.9,54.3,1237,832,0,1,0,0,0,0,0,0,0,0,0,0
1704589191153104800,23.6,54.3,800,696,0,2,0,0,0,0,0,0,0,0,0,0
1704589191667075800,14.0,54.3,1221,764,0,2,0,0,0,0,0,0,0,0,0,0
1704589192684000500,28.4,54.4,1063,706,0,3,0,0,0,0,0,0,0,0,0,0
1704589193706446500,14.0,54.3,1478,1375,1,0,0,0,0,0,0,0,0,0,0,0
1704589195233361500,11.6,54.3,1514,1141,0,0,0,0,0,0,0,0,0,0,0,0
1704589196258293200,14.3,54.3,2362,298,0,2,0,0,0,0,0,0,0,0,0,0
1704589196772761600,15.9,54.3,1344,870,0,2,0,0,0,0,0,0,0,0,0,0
1704589197795692300,11.4,54.3,1747,652,0,2,0,0,0,0,0,0,0,0,0,0
1704589198820126000,11.4,54.3,1185,940,0,1,0,0,0,0,0,0,0,0,0,0
1704589199841567300,13.2,54.3,1333,1139,0,3,0,0,0,0,0,0,0,0,0,0
1704589200865497800,13.1,54.3,302,780,0,2,0,0,0,0,0,0,0,0,0,0
1704589201887499900,12.1,54.3,976,370,0,1,0,0,0,0,0,0,0,0,0,0
1704589203413895400,13.0,54.3,1208,319,0,1,0,0,0,0,0,0,0,0,0,0
1704589204434823500,11.8,54.3,1017,418,0,2,0,0,0,0,0,0,0,0,0,0
1704589204946288500,17.4,54.3,867,667,0,2,0,0,0,0,0,0,0,0,0,0
1704589205966222000,14.0,54.3,895,438,0,3,0,0,0,0,0,0,0,0,0,0
1704589206987171300,14.4,54.3,1204,534,0,0,0,0,0,0,0,0,0,0,0,0
1704589208012102900,12.9,54.3,1447,307,0,0,0,0,0,0,0,0,0,0,0,0
1704589209033040800,14.8,54.3,731,803,0,2,0,0,0,0,0,0,0,0,0,0
1704589210054472700,13.1,54.3,767,615,0,2,0,0,0,0,0,0,0,0,0,0
1704589211077402600,13.7,54.3,734,598,0,3,0,0,0,0,0,0,0,0,0,0
1704589212097337700,15.8,54.3,1206,880,0,2,0,1,0,0,0,0,0,0,0,0
1704589213112286000,15.0,54.3,1088,667,0,1,0,0,0,0,0,0,0,0,0,0
1704589214133214200,16.5,54.3,983,227,0,2,0,0,0,0,0,0,0,0,0,0
1704589215158145400,15.2,54.3,1348,494,0,1,0,0,0,0,1,0,0,0,0,0
1704589216178092000,13.1,54.3,167,1068,0,2,0,0,0,0,0,0,0,0,0,0
1704589217197523100,11.6,54.3,1255,449,0,2,0,0,0,0,0,0,0,0,0,0
1704589218221454100,10.8,54.3,963,645,0,2,0,0,0,0,0,0,0,0,0,0
1704589219243887700,13.0,54.4,1170,822,0,2,0,0,0,0,0,0,0,0,0,0
1704589220266817600,16.3,54.4,594,384,0,2,0,0,0,0,0,0,0,0,0,0
1704589221796734300,20.4,54.4,382,896,0,3,0,0,0,0,0,0,0,0,0,0
1704589222313203900,16.4,54.4,1015,959,0,3,0,0,0,0,0,0,0,0,0,0
1704589223338135100,12.3,54.4,1100,995,0,3,0,0,0,0,0,0,0,0,0,0
1704589224361065700,18.7,54.4,1222,228,0,3,0,0,0,0,0,0,0,0,0,0
1704589225382004000,19.7,54.4,1383,377,0,0,0,0,0,0,1,0,0,0,0,0
1704589226400930200,15.2,54.4,1421,433,0,0,0,0,0,0,0,0,0,0,0,0
1704589227425861200,13.3,54.4,1632,353,0,0,0,0,0,0,2,0,0,0,0,0
1704589228447790700,15.7,54.4,2509,76,0,2,0,0,0,0,0,0,0,0,0,0
1704589229468727200,22.2,54.4,1478,373,0,2,0,0,0,0,0,0,0,0,0,0
1704589231000119300,17.8,54.4,1437,1200,0,2,0,0,0,0,0,0,0,0,0,0
1704589232020079400,19.1,54.4,2559,852,0,1,0,0,0,0,0,0,0,0,0,0
1704589233038509200,13.4,54.4,1399,902,0,2,0,0,0,0,0,0,0,0,0,0
1704589234061439300,21.5,54.4,1331,1032,0,2,0,0,0,0,0,0,0,0,0,0
1704589235082374800,18.4,54.4,1707,296,0,2,0,0,0,0,0,0,0,0,0,0
1704589235594840100,18.6,54.4,1259,892,0,2,0,0,0,0,0,0,0,0,0,0
1704589236619772200,16.2,54.4,1524,343,0,3,0,1,0,0,0,0,0,0,0,0
1704589237644207700,18.0,54.4,1167,251,0,3,0,0,0,0,0,0,0,0,0,0
1704589238666641500,12.3,54.5,2231,138,0,3,0,0,0,0,0,0,1,0,0,0
1704589240193062900,14.1,54.5,2457,320,0,2,0,0,0,0,0,0,0,0,0,0
1704589240705032100,16.9,54.4,2341,206,0,0,1,0,0,0,2,0,0,0,0,0
1704589241735485500,12.8,54.4,1897,807,0,1,0,0,0,0,2,0,0,0,0,0
1704589242754924200,13.6,54.4,2068,766,0,1,0,0,0,0,0,0,0,0,0,0
1704589244287339600,13.9,54.4,0,1439,0,2,0,0,0,0,0,0,0,0,0,0
1704589245310269600,14.0,54.4,725,979,0,0,0,0,0,0,0,0,0,0,0,0
1704589245826242900,23.6,54.4,644,898,0,2,0,0,0,0,0,0,0,0,0,0
1704589246850181400,12.1,54.4,919,1097,0,2,0,0,0,0,0,0,0,0,0,0
1704589247874616900,13.3,54.4,1091,1295,0,0,0,0,0,0,0,0,0,0,0,0
1704589248895545800,13.1,54.4,1010,525,0,2,0,0,0,0,0,0,0,0,0,0
1704589249918475000,18.1,54.4,1490,564,0,1,0,0,0,0,0,0,0,0,0,0
1704589250941425500,19.7,54.4,1143,967,0,1,0,0,0,0,1,0,0,0,0,0
1704589252466315800,12.9,54.4,1365,599,0,0,0,0,0,0,0,0,0,0,0,0
1704589252978781200,13.0,54.4,1237,946,0,2,0,0,0,0,1,0,0,0,0,0
1704589254003731400,14.3,54.4,1417,923,0,1,0,0,0,0,0,0,0,0,0,0
1704589255026164200,12.0,54.4,1419,708,0,1,0,0,0,0,1,0,0,0,0,0
1704589256049094300,15.2,54.4,1286,895,0,2,0,0,0,0,0,0,0,0,0,0
1704589257072024400,13.9,54.4,1382,501,0,1,0,0,0,0,0,0,0,0,0,0
1704589258089971900,25.4,54.4,1907,917,0,1,0,0,0,0,1,0,0,0,0,0
1704589259112901400,14.7,54.4,1560,669,0,1,0,0,0,0,1,0,0,0,0,0
1704589260138337700,15.8,54.3,1108,823,0,1,0,0,0,0,0,0,0,0,0,0
1704589261163269400,16.6,54.4,867,695,0,1,0,0,0,0,0,0,0,0,0,0
1704589262184197200,10.6,54.4,865,679,0,2,0,0,0,0,0,0,0,0,0,0
1704589263208632600,12.6,54.4,858,634,0,1,0,0,0,0,1,0,0,0,0,0
1704589264231065600,12.0,54.3,1316,1112,0,1,0,0,0,0,0,0,0,0,0,0
1704589265252995000,13.5,54.3,1359,1051,0,1,0,0,0,0,0,0,0,0,0,0
1704589266786404000,14.3,54.3,1205,973,0,1,0,0,0,0,0,0,0,0,0,0
1704589267299373600,17.4,54.3,1316,515,0,2,0,0,0,0,0,0,0,0,0,0
1704589268831766900,10.6,54.3,931,707,0,1,0,0,0,0,0,0,0,0,0,0
1704589269346234100,14.4,54.3,1140,951,0,1,0,0,0,0,0,0,0,0,0,0
1704589270875625000,20.4,54.3,1120,883,0,1,0,0,0,0,0,0,0,0,0,0
1704589271388090600,17.6,54.3,1113,925,0,1,0,0,0,0,0,0,0,0,0,0
1704589272411020200,12.6,54.3,1432,619,0,0,0,0,0,0,0,0,0,0,0,0
1704589273433454200,12.6,54.3,1280,994,0,1,0,0,0,0,0,0,0,0,0,0
1704589274458385900,10.4,54.3,873,634,0,1,0,0,0,0,0,0,0,0,0,0
1704589275475317900,15.5,54.3,1063,836,0,1,0,0,0,0,0,0,0,0,0,0
1704589276497262400,12.4,54.3,1282,767,0,0,0,0,0,0,0,0,0,0,0,0
1704589277518190500,13.9,54.3,1306,865,0,1,0,0,0,0,0,0,0,0,0,0
1704589278542626200,11.6,54.3,1054,702,0,1,0,0,0,0,0,0,0,0,0,0
1704589279565555500,10.1,54.4,1133,815,0,1,0,0,0,0,0,0,0,0,0,0
1704589280588486000,15.2,54.4,1592,973,0,1,0,0,0,0,1,0,0,0,0,0
1704589281607412800,11.9,54.4,851,888,0,1,0,0,0,0,0,0,0,0,0,0
1704589282625864200,15.1,54.4,1168,987,0,1,0,0,0,0,0,0,0,0,0,0
1704589283648297700,25.1,54.5,1342,1070,0,1,0,0,0,0,0,0,0,1,0,0
1704589284672732000,16.5,54.7,1130,950,0,1,0,0,0,0,0,0,0,0,0,0
1704589285691177700,12.8,54.6,908,738,0,1,0,0,0,0,0,0,0,0,0,0
1704589286714107100,21.9,54.6,1122,868,0,1,0,0,0,0,0,0,0,0,0,0
1704589287736540700,14.2,54.6,1442,651,0,0,0,0,0,0,1,0,0,0,0,0
1704589289268437100,18.3,54.5,855,738,0,2,0,0,0,0,0,0,0,0,0,0
1704589290288371800,12.8,54.5,973,781,0,1,0,0,0,0,0,0,0,0,0,0
1704589290802343400,15.8,54.5,1331,938,0,1,0,0,0,0,0,0,0,0,0,0
1704589291818772200,16.6,54.5,1229,898,0,1,0,0,0,0,0,0,0,0,0,0
1704589292840727400,17.9,54.4,1074,836,0,1,0,0,0,0,0,0,0,0,0,0
1704589293865658300,12.8,54.4,1033,605,0,2,0,0,0,0,0,0,0,0,0,0
1704589294886586600,11.4,54.4,1410,1011,0,1,0,0,0,0,0,0,0,0,0,0
1704589296415983200,13.6,54.5,1200,1092,0,2,0,0,0,0,1,0,0,0,0,0
1704589296930450600,12.1,54.5,1443,699,0,0,0,0,0,0,0,0,0,0,0,0
1704589297953381000,14.9,54.5,1482,652,0,1,0,0,0,0,0,0,0,0,0,0
1704589298972306900,13.5,54.5,1003,602,0,0,0,0,0,0,0,0,0,0,0,0
1704589299997238800,15.0,54.4,1504,765,0,0,0,0,0,0,0,0,0,0,0,0
1704589301021674100,15.2,54.4,1094,1035,0,2,0,0,0,0,0,0,0,0,0,0
1704589302555068600,15.0,54.4,1613,871,0,0,0,0,0,0,0,0,0,0,0,0
1704589303067055100,19.1,54.5,1346,904,0,1,0,0,0,0,1,0,0,0,0,0
1704589304599952600,13.9,54.4,1075,630,0,1,0,0,0,0,0,0,0,0,0,0
1704589305116422000,15.3,54.5,1149,573,0,0,0,0,0,0,0,0,0,0,0,0
1704589306141353900,13.4,54.5,1378,742,0,1,0,0,0,0,1,0,0,0,0,0
1704589307165290900,14.3,54.5,1203,1064,0,2,0,0,0,0,0,0,0,0,0,0
1704589308186219000,18.6,54.5,1366,1018,0,0,0,0,0,0,0,0,0,0,0,0
1704589309209653300,15.0,54.5,1459,862,0,2,0,0,0,0,1,0,0,0,0,0
1704589310234089300,15.1,54.5,1646,728,0,1,0,0,0,0,1,0,0,0,0,0
1704589311764984500,13.8,54.5,1828,977,0,1,0,0,0,0,0,0,0,0,0,0
1704589312279468200,20.0,54.5,1872,693,0,2,0,0,0,0,0,0,0,0,0,0
1704589313293901500,20.1,54.5,1174,915,0,3,0,0,0,0,0,0,0,0,0,0
1704589314314829900,15.9,54.5,740,959,0,3,0,0,0,0,0,0,0,0,0,0
1704589315337761000,16.6,54.5,685,1061,0,2,0,0,0,0,0,0,0,0,0,0
1704589316869152300,20.1,54.5,445,837,0,2,0,0,0,0,0,0,0,0,0,0
1704589317890079900,19.3,54.4,493,795,0,2,0,0,0,0,0,0,0,0,0,0
1704589318913019900,28.3,54.4,815,807,0,0,0,0,0,0,0,0,0,0,0,0
1704589319937455200,16.3,54.4,860,1294,0,2,0,0,0,0,0,0,0,0,0,0
1704589320451922800,25.4,54.5,1309,954,0,3,0,0,0,0,0,0,0,0,0,0
1704589321978822700,14.6,54.5,621,891,0,2,0,0,0,0,0,0,0,0,0,0
1704589322998269900,19.2,54.6,1569,707,0,1,0,1,0,0,0,0,0,0,0,0
1704589324021199600,23.5,54.6,669,822,0,2,0,0,0,0,0,0,0,0,0,0
1704589324533665600,18.1,54.6,860,884,0,2,0,0,0,0,0,0,0,0,0,0
1704589326065057600,30.5,54.6,844,759,0,1,0,0,0,0,0,0,0,0,0,0
1704589327085985800,13.6,54.7,1233,1253,0,2,0,0,0,0,0,0,0,0,0,0
1704589327602455300,18.6,54.7,811,1350,0,2,0,0,0,0,0,0,0,0,0,0
1704589328625384800,20.5,54.7,595,826,0,0,0,0,0,0,0,0,0,0,0,0
1704589329647818800,16.3,54.7,1022,666,0,2,0,0,0,0,0,0,0,0,0,0
1704589330662306300,14.0,54.8,174,858,0,1,0,0,0,0,0,0,0,0,0,0
1704589331686245000,23.2,54.9,93,898,0,3,0,0,0,0,0,0,0,0,0,0
1704589332709190200,23.7,54.9,424,1018,0,3,0,0,0,0,0,0,0,0,0,0
1704589333731118900,17.1,54.9,198,627,0,1,0,0,0,0,0,0,0,0,0,0
1704589334754049400,17.6,54.8,337,265,0,2,0,0,0,0,0,0,0,0,0,0
1704589335776978800,14.1,54.8,864,352,0,2,0,0,0,0,0,0,0,0,0,0
1704589336799413200,13.1,54.8,859,373,0,1,0,0,0,0,0,0,0,0,0,0
1704589338332311000,11.1,54.8,2032,1057,0,0,0,0,0,0,0,0,0,0,0,0
1704589338846283300,13.1,54.8,1935,990,0,0,0,0,0,0,0,0,0,0,0,0
1704589340377675200,15.4,54.8,1748,970,0,0,0,0,0,0,0,0,0,0,0,0
1704589341396625000,20.9,54.8,1518,937,0,0,0,0,0,0,0,0,0,0,0,0
1704589341913094500,14.3,54.7,992,655,0,0,0,0,0,0,0,0,0,0,0,0
1704589342938026200,19.8,54.6,960,610,0,0,0,0,0,0,0,0,0,0,0,0
1704589343955468800,14.1,54.6,1263,578,0,0,0,0,0,0,0,0,0,0,0,0
1704589345487861700,24.2,54.6,759,593,0,0,0,0,0,0,0,0,0,0,0,0
1704589346003330500,12.8,54.6,1617,746,1,0,0,0,0,0,0,0,0,0,0,0
1704589347021281400,11.1,54.6,1593,651,0,0,0,0,0,0,0,0,0,0,0,0
1704589348044210800,17.7,54.6,1724,655,2,0,0,0,0,0,0,0,0,0,0,0
1704589349066644600,16.2,54.6,1607,648,2,0,0,0,0,0,0,0,0,0,0,0
1704589350089574000,16.4,54.6,1643,635,0,1,0,0,0,0,0,0,0,0,0,0
1704589351110022700,17.3,54.4,1182,772,0,2,0,0,0,0,0,0,0,0,0,0
1704589352132456400,16.8,54.5,1230,716,0,1,0,0,0,0,0,0,0,0,0,0
1704589353660844800,12.8,54.4,1465,675,0,2,0,0,0,0,0,0,0,0,0,0
1704589354684776000,13.5,54.5,1311,672,0,1,0,0,0,0,0,0,0,0,0,0
1704589355201245000,15.5,54.5,2508,636,0,2,0,0,0,0,0,0,0,0,0,0
1704589356221677000,12.3,54.5,2479,937,0,3,0,0,0,0,0,0,0,0,0,0
1704589357246608200,14.7,54.5,2165,844,0,2,0,0,0,0,0,0,0,0,0,0
1704589358266543700,14.8,54.5,2017,455,0,2,0,0,0,0,0,0,0,0,0,0
1704589359291475900,12.8,54.5,1782,819,0,0,0,0,0,0,0,0,0,0,0,0
1704589360309407400,12.7,54.5,1642,868,0,0,0,0,0,0,0,0,0,0,1,0
1704589361330335800,14.3,54.5,2248,659,0,0,0,0,0,0,0,0,0,0,0,0
1704589362349261800,11.6,54.5,2372,1295,0,0,0,0,0,0,0,0,0,0,0,0
1704589363372192300,12.2,54.5,2437,1390,0,0,0,0,0,0,0,0,0,0,0,0
1704589364897594900,14.8,54.5,1756,972,1,0,0,0,0,0,0,0,0,0,0,0
1704589365414063900,17.0,54.6,1921,661,0,2,0,0,0,0,0,0,0,0,0,0
1704589366437504400,17.5,54.6,1749,912,0,2,0,0,0,0,0,0,0,0,0,0
1704589367458432300,12.1,54.6,1797,671,0,0,0,0,0,0,0,0,0,0,0,0
1704589368984843000,10.6,54.6,1763,667,0,2,0,0,0,0,0,0,0,0,0,0
1704589369495307200,12.5,54.6,1763,667,0,0,0,0,0,0,0,0,0,10,0,0
1704589371012686600,15.6,54.6,2026,584,0,0,0,0,0,0,0,0,0,15,0,0
1704589371525152100,15.6,54.5,1973,563,0,0,0,0,0,0,0,0,0,12,0,0
1704589372539081400,30.8,53.5,1835,631,0,2,0,0,0,0,0,0,0,0,0,0
1704589373554004000,13.1,53.5,1760,722,0,2,0,0,0,0,0,0,0,0,0,0
1704589375071383400,17.8,53.4,1480,1381,1,0,0,0,0,0,0,0,0,0,0,0
1704589375583849000,20.4,53.4,1498,1380,0,0,0,0,0,0,0,0,0,0,0,0
1704589376612307800,19.9,53.5,1623,945,0,1,0,0,0,0,0,0,0,0,0,0
1704589377632739800,17.6,53.5,1440,877,0,1,0,0,0,0,0,0,0,0,0,0
1704589378643680800,15.2,53.5,1311,643,0,0,0,0,0,0,1,0,0,0,0,0
1704589379665113200,11.6,53.5,1419,896,0,2,0,0,0,0,0,0,0,0,0,0
1704589380690045300,17.5,53.5,866,643,0,2,0,0,0,0,0,0,0,0,0,0
1704589381710973300,16.6,53.5,1454,716,0,0,0,0,0,0,0,0,0,0,0,0
1704589382733407600,12.5,53.5,1656,709,0,2,0,0,0,0,0,0,0,0,0,0
1704589383756349700,12.6,53.5,1985,372,0,1,0,1,0,0,0,0,0,0,0,0
1704589384776283300,15.4,53.5,1019,594,0,1,0,0,0,0,0,0,0,0,0,0
1704589385799213700,14.9,53.5,1197,496,0,0,0,0,0,0,1,0,0,0,0,0
1704589387321621200,20.1,53.5,1017,486,0,1,0,0,0,0,1,0,0,0,0,0
1704589387834086700,13.6,53.4,1667,529,0,1,0,0,0,0,0,0,0,0,0,0
1704589389365479400,13.1,53.5,1488,569,0,0,0,0,0,0,1,0,0,0,0,0
1704589389881948500,15.5,53.5,2162,129,0,1,0,0,0,0,0,0,0,0,0,0
1704589391409337400,17.5,53.4,2279,46,0,1,0,0,0,0,0,0,0,0,0,0
1704589391925806500,16.7,53.5,1956,694,0,1,0,0,0,0,0,0,0,0,0,0
1704589393449191900,16.6,53.4,2011,367,0,1,0,0,0,0,1,0,0,0,0,0
1704589393965660900,12.7,53.5,2186,175,0,1,1,0,0,0,0,0,0,0,0,0
1704589395496556900,15.1,53.5,1238,999,0,0,0,0,0,0,0,0,0,0,0,0
1704589396012025400,15.0,53.5,1502,700,0,3,0,0,0,0,1,0,0,0,0,0
1704589397033954500,15.2,53.4,1846,378,0,2,0,0,0,0,0,0,0,0,0,0
1704589398053905700,15.5,53.4,2425,0,0,1,0,0,0,0,0,0,0,0,0,0
1704589399078837200,13.4,53.5,1461,315,0,2,0,0,0,0,0,0,0,0,0,0
1704589400610749100,15.1,53.5,1283,456,0,0,0,0,0,0,0,0,0,0,0,0
1704589401124215800,15.1,53.6,1259,446,0,0,0,0,0,0,0,0,0,0,0,0
1704589402147650300,13.3,53.6,2559,1439,0,2,0,0,0,0,0,0,0,0,0,0
1704589403171581700,14.5,53.5,2251,366,0,0,0,0,0,0,0,0,0,0,0,0
1704589404191011600,15.9,53.5,2155,1071,0,1,0,0,0,0,0,0,0,0,0,0
1704589405213949100,14.3,53.5,942,915,0,2,0,0,0,0,0,0,0,0,0,0
1704589406737861200,13.5,53.5,1403,488,0,1,0,0,0,0,0,0,0,0,0,0
1704589407254330700,25.2,53.5,1355,618,0,1,0,0,0,0,1,0,0,0,0,0
1704589408277260700,11.9,53.5,1383,1368,0,2,0,0,0,0,0,0,0,0,0,0
1704589409296186500,16.3,53.5,1593,818,0,1,0,0,0,0,1,0,0,0,0,0
1704589410823590700,13.4,53.5,954,796,0,0,0,0,0,0,0,0,0,0,0,0
