TIMESTAMP,CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
1704414580281498800,15.3,60.0,1051,602,1,0,0,0,0,0,0,0,0,0,0,0
1704414581295996400,11.9,60.0,1563,629,0,0,0,0,0,0,0,0,0,0,0,0
1704414582815439700,14.8,60.0,1801,604,0,0,0,0,0,0,0,0,0,0,0,0
1704414583828376400,15.7,60.0,1317,619,1,0,0,0,0,0,0,0,0,0,0,0
1704414584342850700,13.5,60.0,1160,642,0,0,0,0,0,0,0,0,0,0,0,0
1704414585362803100,10.4,60.0,1824,621,0,0,0,0,0,0,0,0,0,0,0,0
1704414586382751800,17.6,60.0,1824,621,0,0,0,0,0,0,0,0,0,0,0,0
1704414587402710400,14.3,60.0,2032,833,2,0,0,0,0,0,0,0,0,0,0,0
1704414588931604000,13.9,59.9,1176,778,0,3,0,0,0,0,0,0,0,0,0,0
1704414589446582500,15.3,60.0,1142,773,0,0,0,0,0,0,0,0,0,0,0,0
1704414590465606400,52.8,60.9,1033,803,0,0,0,0,0,0,0,0,0,1,0,0
1704414591490537900,49.6,60.8,1033,803,0,0,0,0,0,0,0,0,0,0,0,0
1704414592506494100,24.1,60.7,-522,1406,0,0,0,0,0,0,0,0,0,0,0,0
1704414594021416100,23.6,60.8,1016,1346,1,0,0,0,0,0,0,0,0,0,0,0
1704414594536396000,18.2,60.6,1280,720,2,0,0,0,0,0,0,0,0,0,0,0
1704414595555861100,16.0,60.6,1105,636,0,1,0,0,0,0,0,0,0,0,0,0
1704414596578294900,16.6,60.6,734,828,0,2,0,0,0,0,0,0,0,0,0,0
1704414597590738900,17.4,60.5,558,977,0,0,0,0,0,0,0,0,0,15,0,0
1704414598610749700,25.0,60.3,558,977,0,0,0,0,0,0,0,0,0,15,0,0
1704414599625680800,28.5,60.7,558,977,0,0,0,0,0,0,0,0,0,15,0,0
1704414600641637200,21.3,60.4,245,1283,0,2,0,0,0,0,0,0,0,15,0,0
1704414601656560600,23.1,60.5,1002,844,0,2,0,0,0,0,0,0,0,0,0,0
1704414602683516300,35.6,60.5,984,785,0,0,0,0,0,0,0,0,0,0,0,0
1704414603693495600,18.9,60.4,358,995,0,0,0,0,0,0,0,0,0,0,0,0
1704414604710434500,18.4,60.4,910,1274,0,0,0,0,0,0,0,0,0,0,0,0
1704414605733875500,17.4,60.4,1448,880,0,1,0,0,0,0,0,0,0,0,0,0
1704414606758807300,23.8,60.4,1556,631,0,1,0,0,0,0,0,0,0,0,0,0
1704414607776273000,15.5,60.2,1567,593,0,2,0,0,0,0,0,0,0,0,0,0
1704414608798298100,16.8,60.2,1490,491,0,1,0,0,0,0,0,0,0,0,0,0
1704414609819738500,20.7,60.2,1471,467,0,0,0,0,0,0,0,0,0,3,0,0
1704414610833712800,16.3,60.2,1464,467,0,1,0,0,0,0,0,0,0,4,0,0
1704414611848693900,23.4,60.2,1426,405,0,1,0,0,0,0,0,0,0,0,0,0
1704414612867125900,21.0,60.2,1438,405,0,0,0,0,0,0,0,0,0,0,0,0
1704414613889558700,19.9,60.2,1478,404,0,1,0,0,0,0,0,0,0,0,0,0
1704414614909543200,27.9,60.1,1754,429,0,1,0,0,0,0,0,0,0,0,0,0
1704414615931491600,33.2,60.1,1609,401,0,1,0,0,0,0,0,0,0,0,0,0
1704414616946933800,20.7,60.1,1722,460,0,1,0,0,0,0,0,0,0,0,0,0
1704414617969863700,24.0,60.1,1605,480,0,1,0,0,0,0,0,0,0,0,0,0
1704414618984823000,29.9,60.1,1402,482,0,0,0,0,0,0,0,0,0,0,0,0
1704414619998353100,29.6,60.1,1689,641,0,3,0,0,0,0,0,0,0,0,0,0
1704414621015277600,26.5,60.1,1661,715,0,1,0,0,0,0,0,0,0,0,0,0
1704414622031764300,25.0,60.1,1412,423,0,2,0,0,0,0,0,0,0,0,0,0
1704414623046275600,34.7,60.1,1369,480,0,1,0,0,0,0,0,0,0,0,0,0
1704414624061736600,24.3,60.1,939,500,0,1,0,0,0,0,0,0,0,0,0,0
1704414625084666400,30.8,60.1,1376,458,0,2,0,0,0,0,0,0,0,0,0,0
1704414626103608700,29.6,60.1,2391,1,0,2,0,0,0,0,0,0,0,0,0,0
1704414627117600700,25.4,60.0,1699,483,0,1,0,0,0,0,0,0,0,0,0,0
1704414628133563800,29.3,60.1,1358,606,0,2,0,0,0,0,0,0,0,0,0,0
1704414629152993700,26.8,60.1,1270,435,0,1,0,0,0,0,0,0,0,0,0,0
1704414630680902000,19.3,60.1,1499,525,0,2,0,0,0,0,0,0,0,0,0,0
1704414631193428700,12.1,60.1,1498,584,0,2,0,0,0,0,0,0,0,0,0,0
1704414632208885600,12.9,60.0,1676,651,0,2,0,0,0,0,0,0,0,0,0,0
1704414633233817800,17.1,60.1,1171,810,0,0,1,0,0,0,0,0,0,0,0,0
1704414634756821900,14.1,60.1,1428,493,0,2,0,0,0,0,0,0,0,0,0,0
1704414635271303100,10.6,60.1,1208,621,0,3,0,0,0,0,0,0,0,0,0,0
1704414636294744700,12.4,60.0,1478,720,0,0,0,0,0,0,0,0,0,0,0,0
1704414637315176000,14.3,60.0,1535,772,0,0,0,0,0,0,0,0,0,0,0,0
1704414638332604700,23.9,60.0,1580,463,0,3,0,0,0,0,0,0,0,0,0,0
1704414639348574700,14.1,59.9,1811,492,0,1,0,0,0,0,0,0,0,0,0,0
1704414640362037000,19.5,59.9,1373,491,0,2,0,0,0,0,0,0,0,0,0,0
1704414641382965200,15.7,59.9,1537,397,0,1,0,0,0,0,0,0,0,0,0,0
1704414642403424200,14.3,59.9,1267,414,0,2,0,0,0,0,0,0,0,0,0,0
1704414643432431400,19.1,59.9,1172,267,0,2,0,0,0,0,0,0,0,0,0,0
1704414644452365700,17.3,59.9,1392,424,0,1,0,0,0,0,1,0,0,0,0,0
1704414645974298500,30.2,60.4,1449,343,0,1,0,0,0,0,0,0,0,0,0,0
1704414646486777500,14.6,60.4,1322,510,0,2,0,0,0,0,0,0,0,0,0,0
1704414647500223400,15.6,60.4,1499,468,0,2,0,0,0,0,0,0,0,0,0,0
1704414648515661500,14.3,60.3,1255,317,0,0,0,0,0,0,0,0,0,0,0,0
1704414649529604200,13.2,60.3,1432,542,0,2,0,0,0,0,0,0,0,0,0,0
1704414650548045200,13.6,60.3,1237,549,0,2,0,0,0,0,0,0,0,0,0,0
1704414651570477100,26.4,60.3,1294,452,0,2,0,0,0,0,0,0,0,0,0,0
1704414652599493700,17.8,60.2,434,535,0,2,0,0,0,0,0,0,0,0,0,0
1704414653616486000,16.0,60.1,1224,318,0,0,0,0,0,0,0,0,0,0,0,0
1704414654637414100,13.3,60.0,1120,312,0,2,0,0,0,0,0,0,0,0,0,0
1704414655659854700,12.8,60.0,293,782,0,2,0,0,0,0,0,0,0,0,0,0
1704414656680791000,11.8,60.0,1547,701,0,3,0,0,0,0,0,0,0,0,0,0
1704414657703224900,13.5,60.0,1479,522,0,1,0,0,0,0,0,0,0,0,0,0
1704414658724699000,15.5,60.0,1367,496,0,2,0,0,0,0,0,0,0,0,0,0
1704414660242623000,14.4,60.0,1527,544,0,1,0,0,0,0,0,0,0,0,0,0
1704414660754598900,14.6,60.0,1432,492,0,1,0,0,0,0,0,0,0,0,0,0
1704414662272523900,13.4,60.0,1543,606,0,1,0,0,0,0,0,0,0,0,0,0
1704414662784493200,12.6,60.0,1612,660,0,1,0,0,0,0,1,0,0,0,0,0
1704414663806949900,15.5,59.9,1586,483,0,1,0,0,0,0,0,0,0,0,0,0
1704414664830390400,16.8,60.0,1309,461,0,1,0,0,0,0,0,0,0,0,0,0
1704414665856323000,11.9,60.0,1633,499,0,1,0,0,0,0,0,0,0,0,0,0
1704414666877788700,12.1,60.0,1577,527,0,0,0,0,0,0,0,0,0,0,0,0
1704414667896744900,14.3,60.0,1785,1134,0,1,0,0,0,0,0,0,0,0,0,0
1704414668915684900,12.7,60.0,1372,440,0,1,0,0,0,0,0,0,0,0,0,0
1704414669934657400,17.9,60.0,1680,506,0,2,0,0,0,0,0,0,0,0,0,0
1704414671454162300,14.0,60.0,1646,555,0,1,1,0,0,0,0,0,0,0,0,0
1704414672466613100,13.2,60.0,1299,779,0,0,10,0,0,0,0,0,0,0,0,0
1704414672981585000,13.1,60.0,1895,719,0,1,0,0,0,0,0,0,0,0,0,0
1704414674511976500,12.1,60.0,2555,921,0,1,0,0,0,0,0,0,0,0,0,0
1704414675026459400,19.2,60.0,1740,753,0,2,0,0,0,0,0,0,0,0,0,0
1704414676041425500,11.4,60.0,1012,475,0,1,0,0,0,0,0,0,0,0,0,0
1704414677056864200,14.5,60.0,1459,415,0,0,0,0,0,0,0,0,0,0,0,0
1704414678079793800,14.9,60.0,1658,651,0,1,0,0,0,0,0,0,0,0,0,0
1704414679096754000,15.5,60.0,1604,566,0,0,0,0,0,0,1,0,0,0,0,0
1704414680117727200,12.9,60.0,1322,518,0,1,0,0,0,0,1,0,0,0,0,0
1704414681139165600,14.0,60.0,1418,535,0,2,0,0,0,0,0,0,0,0,0,0
1704414682163608000,11.3,60.0,1539,489,0,2,0,0,0,0,0,0,0,0,0,0
1704414683182644800,11.4,60.0,1505,674,0,2,0,0,0,0,0,0,0,0,0,0
1704414684202096500,14.0,60.0,1740,668,0,0,0,0,0,0,0,0,0,0,0,0
1704414685733489000,17.8,60.0,1520,688,0,2,0,0,0,0,0,0,0,0,0,0
1704414686249461400,12.2,60.0,1452,708,0,1,0,0,0,0,0,0,0,0,0,0
1704414687266462100,15.2,60.0,1516,479,0,1,0,0,0,0,0,0,0,0,0,0
1704414688283897400,17.3,60.0,1426,498,0,0,0,0,0,0,0,0,0,0,0,0
1704414689806843700,20.3,60.0,1367,509,0,0,0,0,0,0,0,0,0,0,0,0
1704414690824357100,19.1,60.3,1538,521,0,1,0,0,0,0,0,0,0,0,0,0
1704414691837800700,14.3,60.3,1695,598,0,0,0,0,0,0,1,0,0,0,0,0
1704414692346766800,14.1,60.2,1646,598,0,0,0,0,0,0,0,0,0,0,0,0
1704414693362217000,13.1,60.2,1669,623,0,2,0,0,0,0,0,0,0,0,0,0
1704414694885609700,16.1,60.2,1013,653,0,0,0,0,0,0,0,0,0,0,0,0
1704414695392573700,14.1,60.1,1833,668,0,1,0,0,0,0,0,0,0,0,0,0
1704414696407524800,19.6,60.1,1754,575,0,1,0,0,0,0,0,0,0,0,0,0
1704414697418544700,12.2,60.1,1608,720,0,2,0,0,0,0,0,0,0,0,0,0
1704414698435979200,12.4,60.1,1605,814,0,2,0,0,0,0,0,0,0,0,0,0
1704414699460911600,12.3,60.1,1529,635,0,2,0,0,0,0,0,0,0,0,0,0
1704414700481881700,11.5,60.1,1338,426,0,1,0,0,0,0,0,0,0,0,0,0
1704414702009793600,15.7,60.1,1651,686,0,1,0,0,0,0,0,0,0,0,0,0
1704414702522763500,13.8,60.1,1259,382,0,2,0,0,0,0,0,0,0,0,0,0
1704414703536766000,17.0,60.1,1434,436,0,1,0,0,0,0,0,0,0,0,0,0
1704414704548732400,14.0,60.1,1521,458,0,1,0,0,0,0,0,0,0,0,0,0
1704414705563681300,12.0,60.1,1662,506,0,1,0,0,0,0,0,0,0,0,0,0
1704414706578636500,15.1,60.1,1394,581,0,0,0,0,0,0,0,0,0,0,0,0
1704414708103526600,15.1,60.1,1080,748,0,1,0,0,0,0,1,0,0,0,0,0
1704414708617511400,18.2,60.1,1149,1006,0,0,0,0,0,0,0,0,0,0,0,0
1704414709637471200,10.6,60.1,1718,284,0,2,0,0,0,0,0,0,0,0,0,0
1704414710656955200,11.6,60.1,1388,303,0,1,0,0,0,0,0,0,0,0,0,0
1704414711679885800,15.5,60.1,1529,356,0,2,0,0,0,0,0,0,0,0,0,0
1704414712700360500,16.1,60.1,1374,358,0,1,0,0,0,0,1,0,0,0,0,0
1704414713720321300,14.0,60.1,1189,383,0,3,0,0,0,0,0,0,0,0,0,0
1704414714735788900,16.1,60.1,1481,432,0,0,0,0,0,0,0,0,0,0,0,0
1704414716266692400,16.8,60.1,1127,348,0,3,0,0,0,0,0,0,0,0,0,0
1704414716778171800,13.0,60.1,1238,648,0,2,0,1,0,0,1,0,0,0,0,0
1704414717793651900,15.0,60.1,1164,850,0,1,0,0,0,0,1,0,0,0,0,0
1704414718812578500,14.9,60.1,928,753,0,0,0,0,1,0,0,0,0,0,0,0
1704414719835524200,13.4,60.1,1347,911,0,1,0,0,0,0,0,0,0,0,0,0
1704414721365923200,13.2,60.1,934,763,0,1,0,0,0,0,1,0,0,0,0,0
1704414721878403400,17.1,60.1,922,757,0,2,0,1,0,0,2,0,0,0,0,0
1704414722899905200,11.3,60.1,897,846,0,0,0,0,0,0,0,0,0,0,0,0
1704414723921398200,16.4,60.1,913,749,0,1,0,0,0,0,1,0,0,0,0,0
1704414724941358400,13.1,60.1,240,1395,0,2,0,0,0,0,0,0,0,0,0,0
1704414725960803400,16.9,60.1,588,1105,0,1,0,0,0,0,0,0,0,0,0,0
1704414726986736700,20.6,60.1,702,786,0,1,0,0,0,0,0,0,0,0,0,0
1704414728002716800,18.8,60.1,746,534,0,0,0,0,0,0,0,0,0,0,0,0
1704414729018694000,13.5,60.1,1278,265,0,2,0,0,0,0,0,0,0,0,0,0
1704414730033163100,15.5,60.1,997,334,0,1,0,0,0,0,0,0,0,0,0,0
1704414731057598100,13.1,60.1,1227,392,0,3,0,0,0,0,0,0,0,0,0,0
1704414732071565500,17.8,60.1,1341,1439,0,3,0,0,0,0,0,0,0,0,0,0
1704414733086010200,23.3,60.1,1485,213,0,2,0,0,0,0,0,0,0,0,0,0
1704414734614435800,15.5,60.1,1285,347,0,3,0,0,1,0,0,0,0,0,0,0
1704414735130904700,27.8,60.3,1201,447,0,0,0,0,0,0,0,0,0,0,0,0
1704414736148399200,14.8,60.3,1662,0,0,2,0,0,0,0,0,0,0,0,0,0
1704414737162373100,14.8,60.3,1412,595,0,1,1,0,0,0,0,0,0,0,0,0
1704414738177364000,24.0,60.3,1100,528,0,2,0,0,0,0,0,0,0,0,0,0
1704414739196807200,16.8,60.2,1243,634,0,0,0,0,0,0,1,0,0,0,0,0
1704414740223243600,12.1,60.2,1238,666,0,0,0,1,0,0,1,0,0,0,0,0
1704414741237669900,14.5,60.2,1348,700,0,2,0,0,0,0,0,0,0,0,0,0
1704414742768607700,14.1,60.2,1353,623,0,1,0,0,0,0,0,0,0,0,0,0
1704414743280616400,14.8,60.2,1260,1439,0,0,0,0,0,0,1,0,0,0,0,0
1704414744807557800,13.6,60.2,1384,440,0,2,0,0,0,0,0,0,0,0,0,0
1704414745321527600,13.6,60.2,1283,720,0,1,1,0,0,0,0,0,0,0,0,0
1704414746344979500,13.5,60.2,1151,603,0,1,0,0,0,0,1,0,0,0,0,0
1704414747365907200,15.2,60.2,942,578,0,1,0,0,0,0,0,0,0,0,0,0
1704414748386410600,15.5,60.2,1322,256,0,3,0,0,0,0,0,0,0,0,0,0
1704414749404397000,13.7,60.2,1173,935,0,1,0,0,0,0,0,0,0,0,0,0
1704414750421321700,11.4,60.2,1258,251,0,1,0,0,0,0,0,0,0,0,0,0
1704414751446260900,10.6,60.2,1121,245,0,2,0,0,0,0,0,0,0,0,0,0
1704414752969742700,10.4,60.2,1090,289,0,2,0,0,0,0,0,0,0,0,0,0
1704414753992175900,16.0,60.1,949,457,0,1,0,0,0,0,0,0,0,0,0,0
1704414754508645300,13.1,60.2,1039,216,0,2,0,0,0,0,0,0,0,0,0,0
1704414756030560700,14.8,60.2,1224,255,0,1,0,0,0,0,0,0,0,0,0,0
1704414756543545400,16.0,60.2,1647,1329,0,2,0,0,0,0,0,0,0,0,0,0
1704414757558042900,12.5,60.2,1642,379,0,3,0,0,0,0,0,0,0,0,0,0
1704414758573484800,11.5,60.2,1979,225,0,2,0,0,0,0,0,0,0,0,0,0
1704414760100920500,11.1,60.2,1396,263,0,3,0,0,0,0,0,0,0,0,0,0
1704414761123850500,12.8,60.2,1495,1308,0,1,0,0,0,0,0,0,0,0,0,0
1704414761636827900,12.2,60.2,1490,162,0,2,0,0,0,0,0,0,0,0,0,0
1704414762648318100,11.7,60.2,1442,134,0,2,0,0,0,0,0,0,0,0,0,0
1704414764165786100,15.3,60.1,1426,421,0,1,0,0,0,0,0,0,0,0,0,0
1704414764675753100,12.3,60.2,1485,624,0,3,0,0,0,0,1,0,0,0,0,0
1704414765696681400,12.4,60.1,1555,423,0,1,0,0,0,0,0,0,0,0,0,0
1704414766715629700,16.6,60.1,1601,424,0,0,0,0,0,0,0,0,0,0,0,0
