TIMESTAMP,CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl,anomaly
1704415641129382200,12.8,58.2,1923,543,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415642153327100,17.4,58.2,1768,625,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415643173268200,20.1,58.2,1702,302,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415644193700800,18.6,58.2,1710,575,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415645215657200,20.6,58.2,1889,692,0,2,0,0,1,0,0,0,0,0,0,0,0
1704415646235627100,16.5,58.2,1617,792,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415647250581800,15.8,58.3,1463,660,0,3,0,1,0,2,1,0,0,0,0,0,0
1704415648267024300,21.9,58.2,1731,633,0,4,0,0,0,2,0,0,0,0,0,0,0
1704415649784482600,17.3,58.2,2048,500,0,3,0,1,0,0,1,0,0,0,0,0,0
1704415650298453100,13.6,58.2,2278,366,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415651325402200,25.1,58.2,1714,625,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415652344328700,16.6,58.2,1820,559,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415653368266300,14.6,58.2,1586,539,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415654894730300,14.1,58.2,1916,1263,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415655913679000,15.9,58.2,1900,1242,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415656427649500,15.9,58.2,1853,1180,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415657450579100,21.2,58.2,2556,1409,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415658473529900,16.0,58.2,1869,496,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415659998480400,16.1,58.2,1617,798,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415661011423700,17.9,58.2,900,1015,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415662022396100,14.2,58.2,777,133,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415662537387500,13.4,58.2,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415664067289200,19.6,58.2,615,536,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415664581259700,16.0,58.2,652,541,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415666103669100,16.8,58.2,1434,546,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415666612709500,13.1,58.2,1424,238,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415667632126000,13.9,58.2,1495,657,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415668654559100,19.4,58.2,1871,583,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415669668537400,21.9,58.2,1827,550,2,0,0,0,0,0,0,0,0,0,0,0,0
1704415670682473800,23.3,58.2,1288,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415671706404900,12.3,58.2,2339,1096,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415672730342600,15.2,58.2,1587,577,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415673752310500,20.6,58.2,1820,579,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415674764258800,16.1,58.2,835,1140,1,0,0,0,0,0,0,0,0,0,0,0,0
1704415675779272400,17.9,58.2,1585,553,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415676794720500,12.4,58.2,1626,667,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415677817650900,15.2,58.2,1563,757,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415678836602100,20.8,58.2,1654,169,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415679860571300,17.8,58.2,1488,1305,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415681386501400,11.6,58.2,1581,540,2,0,0,0,0,0,0,0,0,0,0,0,0
1704415681893497300,13.0,58.2,1632,577,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415682914957500,41.6,58.2,1643,552,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415683936886000,29.9,58.5,1643,552,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415684953330300,24.0,58.6,1067,1037,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415685965310500,21.1,58.5,421,1269,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415686981246600,12.4,58.5,734,1014,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415687999249400,21.1,58.5,734,1014,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415689026243700,24.7,58.5,734,1014,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415690039715200,13.8,58.5,687,980,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415691060643200,14.6,58.5,677,963,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415692597590300,20.9,58.5,733,912,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415693107575700,21.6,58.5,733,912,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415694125020700,23.3,58.3,733,912,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415695149952300,19.0,58.3,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415696170419700,18.4,58.3,1379,876,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415697696857900,18.0,58.2,1536,753,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415698213327400,15.7,58.2,1536,753,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415699751269200,19.9,58.2,2186,965,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415700265261500,24.3,58.2,2178,997,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415701290237100,12.2,58.1,2347,1191,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415702309675600,21.3,58.1,2288,1160,1,0,0,0,0,0,0,0,0,9,0,0,0
1704415703329609000,13.1,58.1,2288,1160,0,0,0,0,0,0,0,0,0,3,0,0,0
1704415704352553700,12.8,58.1,1745,1091,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415705374069800,16.7,58.1,1358,1353,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415706390519000,16.4,58.1,1381,1001,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415707411980600,22.2,58.1,553,1258,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415708934371600,15.7,58.1,1037,996,0,0,0,0,0,0,0,0,0,15,0,0,0
1704415709445855600,15.1,58.1,864,1105,0,0,0,0,0,0,0,0,0,15,0,0,0
1704415710467313800,17.8,58.1,826,1128,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415711482265700,13.2,58.1,827,1128,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415712498714100,15.5,58.0,727,966,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415713521643700,20.2,58.0,755,899,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415714543580100,15.5,58.0,2285,1183,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415715560558100,21.0,58.1,2323,1210,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415716574527500,17.3,58.0,1534,766,1,1,0,0,0,0,0,0,0,0,0,0,0
1704415717593965100,16.7,58.1,1377,830,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415718618896800,14.6,58.0,1688,383,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415719638341600,22.3,58.0,1459,493,1,0,0,0,0,0,0,0,0,0,0,0,0
1704415720654783400,12.9,58.0,1609,490,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415722177672400,14.4,58.1,1630,423,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415723190647000,15.4,58.1,1639,402,0,0,0,0,0,0,0,0,0,1,0,0,0
1704415723704638200,16.1,58.0,1723,356,0,0,0,0,0,0,0,0,0,8,0,0,0
1704415725240617800,35.1,58.0,1515,508,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415726253538700,12.2,58.1,1612,475,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415726769518900,14.4,58.1,1567,459,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415728290439900,19.2,58.1,2203,596,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415728806436200,15.1,58.1,1637,581,1,1,0,0,0,0,0,0,0,0,0,0,0
1704415730325389800,12.0,58.1,1300,612,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415730841369600,17.7,58.1,1136,799,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415731863803100,19.3,58.1,1710,789,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415732888734600,12.5,58.1,1904,692,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415733910180200,18.0,58.1,2414,937,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415734924649200,17.0,58.1,2559,1439,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415735940105900,16.1,58.1,1935,194,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415737471001000,21.0,58.1,1253,387,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415737987470400,14.4,58.1,1853,1081,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415739009407100,13.2,58.1,1650,868,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415740533338000,15.8,58.1,1783,835,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415741045307100,15.6,58.1,1779,738,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415742068324500,20.3,58.1,1734,154,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415743085291800,17.3,58.1,1690,233,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415744106739500,13.2,58.1,2027,1048,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415745638642700,22.4,58.1,1658,394,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415746152626100,25.6,58.2,1857,337,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415747172665900,22.2,58.2,1579,715,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415748193600200,13.8,58.1,1515,698,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415749720537600,17.7,58.2,1460,676,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415750234517100,18.0,58.1,1352,663,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415751757447700,17.0,58.2,1435,118,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415752272426300,19.1,58.2,1570,260,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415753296869300,17.6,58.2,1639,192,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415754825762600,18.2,58.1,1949,229,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415755339748200,19.0,58.1,1926,409,0,1,0,0,0,0,0,0,0,1,0,0,0
1704415756359691100,16.1,58.2,2255,144,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415757384622400,20.9,58.2,1872,716,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415758405593300,14.0,58.1,1730,775,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415759930543000,15.1,58.2,1941,669,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415760447012300,16.5,58.1,1889,905,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415761467443300,20.7,58.2,1744,674,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415762481398200,14.8,58.2,1836,678,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415763500339000,19.3,58.2,1467,849,0,0,0,0,1,0,0,0,0,0,0,0,0
1704415764518290200,16.4,58.2,1690,171,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415765537231200,18.5,58.1,1179,846,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415767064652900,15.3,58.2,1472,606,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415767577642300,14.5,58.2,1628,252,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415768595574500,11.3,58.2,1658,358,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415769613533000,17.2,58.2,1458,521,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415770631983500,17.8,58.1,1518,661,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415771650909900,22.7,58.2,1580,380,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415772669871400,11.9,58.2,1776,280,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415773688342200,19.8,58.2,1777,174,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415774712281100,12.8,58.2,1001,399,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415776241189900,19.7,58.2,1605,151,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415777254670400,19.9,58.2,1053,218,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415777761649400,17.1,58.2,1234,155,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415778782606300,21.1,58.2,1299,218,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415779804038300,16.6,58.2,1425,283,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415780827969200,12.8,58.2,1932,474,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415781847428500,15.6,58.2,2238,1439,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415783374856700,27.0,56.2,1914,377,0,0,0,0,0,0,1,0,0,0,0,0,0
1704415783892327600,18.8,56.2,2051,737,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415785420736100,16.4,56.3,2032,739,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415785932719200,14.8,56.3,1931,672,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415786953164500,13.1,56.3,1988,911,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415787978600000,18.5,56.3,2559,323,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415789003545200,16.7,56.2,1790,358,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415790017474800,13.8,56.3,1697,711,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415791038442200,16.1,56.3,1214,1335,0,0,0,0,1,0,0,0,0,0,0,0,0
1704415792063439800,18.4,56.3,1851,497,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415793579352800,17.0,56.2,1664,191,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415794596284800,15.1,56.2,1790,282,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415795108768400,14.7,56.2,1430,50,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415796131698800,17.6,56.2,234,664,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415797153635400,15.5,56.2,538,486,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415798682053600,16.6,56.2,269,358,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415799198026200,20.5,56.2,1334,483,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415800218472000,22.4,56.3,607,519,0,2,0,0,1,0,0,0,0,0,0,0,0
1704415801747403300,14.4,56.2,596,277,0,3,0,1,0,0,0,0,0,0,0,0,0
1704415802261388600,17.7,56.3,760,56,0,3,0,1,0,0,2,0,0,0,0,0,0
1704415803788777500,19.6,56.2,841,670,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415804304750000,13.9,56.2,1498,610,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415805326751600,17.4,56.2,1656,603,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415806346246800,17.4,56.3,1606,796,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415807363728200,16.8,56.3,1764,714,0,1,0,0,0,0,1,0,0,0,0,0,0
1704415808377663700,15.0,56.3,1776,584,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415809392592800,16.8,56.2,1974,465,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415810407515900,22.6,56.2,1767,410,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415811426457300,20.4,56.3,1884,627,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415812450395200,17.4,56.3,1844,689,0,4,0,0,0,0,0,0,0,0,0,0,0
1704415813469335300,24.4,56.2,1772,640,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415814487275600,15.6,56.3,1833,652,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415815507707800,21.4,56.2,818,34,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415816530658800,17.9,56.3,986,400,0,3,1,0,0,0,0,0,0,0,0,0,0
1704415817545616100,31.3,56.3,875,348,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415818569050600,24.9,56.2,1094,677,0,3,0,1,0,0,1,0,0,0,0,0,0
1704415819588496700,22.9,56.3,1055,877,0,3,0,0,1,0,0,0,0,0,0,0,0
1704415820602951000,20.2,56.2,1249,921,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415821620883500,19.4,56.3,1395,659,0,1,0,0,0,0,1,0,0,0,0,0,0
1704415822643322800,17.6,56.3,1463,341,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415823661336300,20.4,56.3,1621,508,0,3,0,0,0,0,1,0,0,0,0,0,0
1704415824681270800,16.6,56.3,1730,589,0,1,0,0,0,0,1,0,0,0,0,0,0
1704415825691231700,16.3,56.3,2205,442,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415827214623900,18.9,56.3,2045,445,0,3,1,0,0,0,0,0,0,0,0,0,0
1704415827728594900,15.5,56.3,2081,463,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415829259533200,17.0,56.3,2473,1364,0,3,0,1,0,0,1,0,0,0,0,0,0
1704415829773515400,18.3,56.3,2096,1294,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415830792034000,15.0,56.3,2558,1409,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415831809470300,17.8,56.3,953,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415833328378200,16.4,56.3,1181,405,0,1,1,0,0,0,0,0,0,0,0,0,0
1704415833836855000,14.2,56.3,1145,562,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415834857294500,14.5,56.3,1659,189,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415835880237600,30.3,56.3,1589,244,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415837410636100,19.4,56.3,1783,252,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415837924608300,17.5,56.4,1880,57,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415839451542200,20.5,56.3,1963,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415839959538800,12.2,56.3,1853,206,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415840980498100,20.2,56.3,1812,228,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415842000471400,23.9,56.3,1821,245,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415843026907900,14.0,56.3,1883,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415844045337400,15.1,56.3,1764,894,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415845064775500,15.4,56.3,1712,745,0,0,0,0,0,0,0,0,0,5,0,0,0
1704415846079726700,16.1,56.3,1706,743,0,0,0,0,0,0,0,0,0,15,0,0,0
1704415847094675700,20.7,56.3,1741,729,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415848111630100,14.3,56.4,1811,554,1,0,0,0,0,0,0,0,0,0,0,0,0
1704415849124572500,23.4,56.3,210,1245,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415850146537300,13.3,56.3,1467,485,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415851168970000,18.1,56.3,419,1365,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415852193901900,17.7,56.3,2282,1073,1,0,0,0,0,0,0,0,0,0,0,0,0
1704415853213352800,12.2,56.3,1485,480,0,1,0,0,0,0,0,0,0,10,0,0,0
1704415854243814300,22.0,56.3,1485,480,0,0,0,0,0,0,0,0,0,16,0,0,0
1704415855262740600,11.9,56.3,1485,480,0,0,0,0,0,0,0,0,0,15,0,0,0
1704415856275676500,16.1,56.3,1485,480,0,0,0,0,0,0,0,0,0,16,0,0,0
1704415857791581300,13.5,56.3,164,391,0,0,0,0,0,0,0,0,0,16,0,0,0
1704415858302563200,13.9,56.3,1002,139,0,1,0,0,0,0,0,0,0,15,0,0,0
1704415859330017200,17.3,56.3,1264,95,0,1,0,0,0,0,0,0,0,16,0,0,0
1704415860350447400,16.4,56.3,1440,575,0,2,0,0,0,0,0,0,0,1,0,0,0
1704415861370396100,15.5,56.3,1585,673,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415862392854800,13.0,56.3,1558,705,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415863412343500,23.3,56.3,1443,705,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415864926371400,16.1,56.4,1228,715,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415865436834900,17.6,56.4,1178,714,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415866960228300,13.6,56.4,1334,844,0,0,0,1,0,0,1,0,0,0,0,0,0
1704415867471228100,28.4,56.4,1222,729,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415868984231700,20.1,56.4,890,651,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415869498699500,17.4,56.4,1104,761,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415870520635800,17.1,56.4,855,566,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415871545567700,20.2,56.3,890,551,0,0,0,1,0,0,0,0,0,0,0,0,0
1704415872564028300,22.9,56.3,735,500,0,1,0,0,0,0,1,0,0,0,0,0,0
1704415873581516700,19.6,56.4,783,645,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415874611974700,17.3,56.4,162,992,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415875636906200,13.2,56.4,357,1136,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415876656840900,13.4,56.3,981,949,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415878184346300,16.0,56.3,882,832,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415878697820800,12.5,56.3,104,810,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415879705758600,14.8,56.3,671,594,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415880724684600,16.3,56.4,326,1150,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415881737620400,13.2,56.3,698,554,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415882752576900,17.0,56.3,1210,557,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415883779552900,16.5,56.3,713,816,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415884798479000,12.8,56.3,656,739,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415885818421000,16.7,56.4,1184,716,0,1,0,0,0,0,1,0,0,0,0,0,0
1704415886832378300,15.1,56.3,1286,440,0,0,0,0,0,0,1,0,0,0,0,0,0
1704415887847346100,12.7,56.4,845,522,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415888868281300,17.6,56.4,995,677,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415889892715800,15.0,56.4,964,637,0,0,0,1,0,0,1,0,0,0,0,0,0
1704415890915696000,27.2,56.4,716,1295,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415891935673500,11.3,56.4,373,1246,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415892957609700,14.3,56.4,755,993,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415893978577200,12.2,56.4,1183,623,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415894999553700,18.9,56.4,505,809,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415896020481800,16.1,56.4,1092,949,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415897043439300,11.9,56.4,1273,891,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415898063893100,11.3,56.4,2506,1164,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415899086325900,10.4,56.4,1949,796,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415900110285700,23.8,56.4,1996,752,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415901130266000,13.5,56.4,1044,693,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415902151706000,11.4,56.4,1073,712,0,0,0,0,0,0,1,0,0,0,0,0,0
1704415903167694300,15.0,56.4,1060,1182,0,0,4,0,0,0,0,0,0,0,0,0,0
1704415904183121100,16.7,56.4,828,574,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415905204553400,18.9,56.3,1227,586,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415906226490500,18.2,56.4,952,396,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415907245445800,20.4,56.4,907,384,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415908261407000,18.1,56.4,994,767,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415909276366400,39.4,56.6,1196,746,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415910294795700,25.6,56.6,1070,508,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415911824690300,17.8,56.6,806,1104,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415912339668900,13.0,56.6,711,941,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415913359626500,25.3,56.6,601,826,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415914378560100,27.1,56.6,1137,1213,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415915400006900,14.3,56.6,1401,479,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415916421446700,25.4,56.6,1387,1141,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415917434424000,23.9,56.6,2218,514,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415918953378500,20.4,56.6,1953,467,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415919465360700,25.9,56.5,2121,468,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415920481292000,23.7,56.6,2164,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415921496271900,19.2,56.6,2259,675,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415922514204900,20.1,56.5,2123,533,0,0,0,1,0,0,1,0,0,0,0,0,0
1704415924043610100,17.0,56.5,1873,328,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415924557601900,14.3,56.5,1277,179,0,1,1,0,0,0,0,0,0,0,0,0,0
1704415925575082000,18.5,56.5,1234,406,0,1,0,0,0,0,1,0,0,0,0,0,0
1704415926599516900,16.7,56.5,1469,708,0,0,0,0,0,0,1,0,0,0,0,0,0
1704415927622447100,32.2,56.5,1445,720,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415928644383800,22.9,56.4,1428,730,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415929656353100,19.9,56.4,1444,718,0,0,0,1,0,0,1,0,0,0,0,0,0
1704415930678289800,10.6,56.4,1444,710,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415932205678300,21.2,56.4,1351,484,0,0,0,1,0,0,1,0,0,0,0,0,0
1704415932716653700,12.5,56.4,1393,668,0,1,1,0,0,0,1,0,0,0,0,0,0
1704415933732597600,13.7,56.4,1375,688,0,0,0,0,0,0,0,0,0,0,0,0,0
1704415934746557000,12.2,56.4,1372,654,0,0,0,1,0,0,2,0,0,0,0,0,0
1704415935760523900,11.9,56.4,1365,607,0,0,0,1,0,0,0,0,0,0,0,0,0
1704415936784959400,21.2,56.4,1717,71,0,3,0,0,0,0,0,0,0,0,0,0,0
1704415937809890300,18.1,56.4,2234,345,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415938828851500,19.2,56.4,2268,538,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415939847319200,19.1,56.4,1802,560,0,1,0,0,0,0,0,0,0,0,0,0,0
1704415940865279300,16.1,56.4,1618,505,0,2,0,0,0,0,0,0,0,0,0,0,0
1704415942394693200,17.1,56.4,2100,536,0,0,0,0,0,0,0,0,0,0,0,0,0
