TIMESTAMP,CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
1704586013621309800,18.4,61.7,1076,425,0,3,0,0,0,0,2,0,0,0,0,0
1704586014642237600,14.8,61.7,1249,736,0,2,0,0,0,0,0,0,0,0,0,0
1704586016171628000,23.9,61.9,1561,645,0,2,0,0,0,0,0,0,0,0,0,0
1704586016686095400,22.5,61.9,1621,691,0,3,0,0,0,0,0,0,0,0,0,0
1704586018214989300,18.3,61.9,1664,803,0,1,0,0,0,0,1,0,0,0,0,0
1704586018729960300,19.2,61.9,1785,839,0,0,0,0,0,0,0,0,0,0,0,0
1704586020247843900,19.8,61.8,1483,731,0,0,0,0,0,0,2,0,0,0,0,0
1704586020764313800,17.1,61.9,1491,686,0,0,0,0,0,0,1,0,0,0,0,0
1704586021786258100,19.5,61.8,1356,646,0,1,0,0,0,0,0,0,0,0,0,0
1704586023317164600,11.9,61.9,1353,545,0,0,0,0,0,0,2,0,0,0,0,0
1704586024334089300,23.4,61.8,1366,516,0,0,0,0,0,0,1,0,0,0,0,0
1704586024850558900,14.8,61.7,1433,688,0,1,0,0,0,0,1,0,0,0,0,0
1704586025875490200,16.2,61.7,1418,669,0,1,0,0,0,0,0,0,0,0,0,0
1704586026897923800,15.0,61.6,1682,867,0,0,0,0,0,0,0,0,0,0,0,0
1704586027921357400,11.6,61.5,1889,799,0,0,0,0,0,0,0,0,0,0,0,0
1704586028945288200,20.1,61.6,1735,393,0,1,0,0,0,0,0,0,0,0,0,0
1704586030472691100,20.9,61.5,1224,380,0,2,0,0,0,0,0,0,0,0,0,0
1704586030985172400,18.8,61.5,1352,496,0,0,0,0,0,0,0,0,0,0,0,0
1704586032001600500,16.2,61.5,1441,611,0,3,0,0,0,0,0,0,0,0,0,0
1704586033024530800,12.8,61.5,1514,589,0,1,0,0,0,0,0,0,0,10,0,0
1704586034046466300,15.3,61.5,2116,0,0,2,0,0,0,0,0,0,0,0,0,0
1704586035070901100,14.5,61.4,1514,624,0,2,0,0,0,0,0,0,0,0,0,0
1704586036093334300,15.8,61.3,1355,469,0,3,0,0,0,0,0,0,0,0,0,0
1704586037113269000,17.8,61.4,1474,133,0,2,0,0,0,0,0,0,0,0,0,0
1704586038135197700,21.1,61.3,1404,500,0,2,0,0,0,0,0,0,0,0,0,0
1704586039155139000,18.8,61.3,1684,736,0,2,0,0,0,0,0,0,0,0,0,0
1704586040686034500,17.6,61.4,1646,720,0,3,1,0,0,0,0,0,0,0,0,0
1704586041202504200,15.3,61.4,1774,435,0,0,5,0,0,0,0,0,0,0,0,0
1704586042220436900,16.4,61.2,1723,456,0,0,16,0,0,0,0,0,0,0,0,0
1704586043245872600,12.1,61.2,1795,896,0,2,0,0,0,0,0,0,0,0,0,0
1704586044267305600,12.8,61.2,1740,821,0,3,0,1,0,0,0,0,0,0,0,0
1704586045289737800,15.3,61.2,1595,700,0,0,0,0,0,0,0,0,0,0,0,0
1704586046816132500,12.2,61.2,1473,1024,0,1,1,0,0,0,0,0,0,0,0,0
1704586047837571800,12.1,61.2,1633,613,0,0,16,0,0,0,0,0,0,0,0,0
1704586048354041000,19.8,61.2,1667,617,0,0,6,0,0,0,0,0,0,0,0,0
1704586049376474400,18.6,61.2,1742,805,0,2,0,0,0,0,1,0,0,0,0,0
1704586050398403500,15.6,61.2,1519,611,0,1,0,0,0,0,1,0,0,0,0,0
1704586051421837900,15.3,61.1,1017,348,0,3,0,0,0,0,0,0,0,0,0,0
1704586052440763900,14.8,61.1,1416,430,0,0,0,0,0,0,0,0,0,0,0,0
1704586053967656000,11.9,61.1,1124,606,0,1,0,0,1,0,0,0,0,0,0,0
1704586054484125100,17.1,61.2,1196,587,0,2,0,0,1,0,0,0,0,0,0,0
1704586056010521300,18.6,61.2,1159,606,0,0,0,0,0,0,0,0,0,0,0,0
1704586057029477600,11.8,61.2,1351,781,0,1,0,0,0,0,0,0,0,0,0,0
1704586057545947000,15.0,61.2,1723,487,0,1,1,0,0,0,0,0,0,0,0,0
1704586058570381700,17.5,61.2,1417,426,0,0,0,0,0,0,1,0,0,0,0,0
1704586059589315500,12.9,61.2,1500,404,0,0,0,0,0,0,0,0,0,0,0,0
1704586061117216400,24.2,61.3,1583,630,0,1,0,0,0,0,2,0,0,0,0,0
1704586061633189900,23.0,61.6,1606,663,0,1,0,0,0,0,2,0,0,0,0,0
1704586062658121300,15.8,61.6,1545,467,0,1,0,0,0,0,1,0,0,0,0,0
1704586063680562500,12.1,61.6,1694,483,0,0,0,0,0,0,2,0,0,0,0,0
1704586064704507900,14.8,61.5,1432,550,0,0,0,0,0,0,1,0,0,0,0,0
1704586066233402600,14.6,61.6,1505,767,0,0,0,0,0,0,0,0,0,0,0,0
1704586066749871500,14.5,61.5,1472,673,0,0,0,0,0,0,0,0,0,0,0,0
1704586067772801900,13.5,61.5,1236,640,1,0,0,0,0,0,0,0,0,0,0,0
1704586068793233800,18.3,61.3,1598,128,2,2,0,0,0,0,0,0,0,0,0,0
1704586070319628000,16.6,61.4,1623,286,0,2,0,0,0,0,0,0,0,4,0,0
1704586070835096400,21.7,61.4,879,546,0,0,0,0,0,0,0,0,0,15,0,0
1704586071855036600,12.1,61.2,1316,445,1,0,0,0,0,0,0,0,0,11,0,0
1704586073383448400,13.1,61.3,1615,436,0,0,0,0,0,0,0,0,0,9,0,0
1704586073898917100,14.6,61.3,1590,412,0,0,0,0,0,0,0,0,0,15,0,0
1704586074917345700,11.4,61.3,1632,184,0,0,0,0,0,0,0,0,0,3,0,0
1704586075938273800,18.5,61.3,1217,1040,0,0,0,0,0,0,0,0,0,0,0,0
1704586076961203700,12.1,61.3,1246,1047,0,0,0,0,0,0,0,0,0,0,0,0
1704586077986135500,18.1,61.2,1246,1047,0,0,0,0,0,0,0,0,0,0,0,0
1704586079006063000,13.5,61.3,966,924,0,0,0,0,0,0,0,0,0,0,0,0
1704586080028495800,15.5,61.4,0,1138,0,2,0,0,0,0,0,0,0,0,0,0
1704586081053932200,18.9,61.4,1400,822,0,3,0,0,0,0,0,0,0,0,0,0
1704586082073892700,12.2,61.3,1400,822,0,3,0,0,0,0,0,0,0,0,0,0
1704586083088815900,11.6,61.3,1400,822,0,3,0,0,0,0,0,0,0,0,0,0
1704586084101736300,11.9,61.3,1400,822,0,3,0,0,0,0,0,0,0,0,0,0
1704586085116162800,14.9,61.3,1400,822,0,2,0,0,0,0,0,0,0,0,0,0
1704586086130589500,11.4,61.3,1182,912,0,1,0,0,0,0,0,0,0,0,0,0
1704586087151020500,16.6,61.3,1079,930,0,2,0,0,0,0,0,0,0,0,0,0
1704586088175952700,12.2,61.3,1079,930,0,2,0,0,0,0,0,0,0,0,0,0
1704586089200387900,16.7,61.3,1079,930,0,1,0,0,0,0,0,0,0,0,0,0
1704586090219314200,16.5,61.3,1144,951,0,0,0,0,0,0,0,0,0,0,0,0
1704586091240242900,15.1,61.3,1144,944,0,2,0,0,0,0,0,0,0,0,0,0
1704586092260199200,14.0,61.3,1247,857,0,0,0,0,0,0,0,0,0,0,0,0
1704586093283129500,13.8,61.3,1318,836,0,2,0,0,0,0,0,0,0,0,0,0
1704586094306058800,14.5,61.3,1081,675,0,2,0,0,0,0,0,0,0,0,0,0
1704586095326987200,17.0,61.3,1171,478,0,2,0,0,0,0,0,0,0,0,0,0
1704586096346914800,15.8,61.3,1599,752,0,1,0,0,0,0,0,0,0,0,0,0
1704586097372846700,18.1,61.3,1550,727,0,0,0,0,0,0,0,0,0,0,0,0
1704586098390275900,26.2,61.4,2168,349,0,2,0,0,0,0,0,0,0,0,0,0
1704586099413213800,16.1,61.3,1560,695,0,0,0,0,0,0,0,0,0,0,0,0
1704586100434150500,9.6,61.3,2419,640,0,3,0,0,0,0,0,0,0,0,0,0
1704586101456597400,11.8,61.3,1498,398,0,0,4,0,0,0,0,0,0,0,0,0
1704586102479527800,17.5,61.3,1805,356,0,1,0,0,0,0,1,0,0,0,0,0
1704586103501458300,12.8,61.3,1255,181,0,1,0,0,0,0,0,0,0,0,0,0
1704586104523385700,13.1,61.3,1647,883,0,0,0,0,0,0,0,0,0,0,0,0
1704586106052280200,15.5,61.3,1202,739,0,0,0,0,0,0,0,0,0,0,0,0
1704586106568749400,13.0,61.3,1286,541,0,3,0,0,0,0,0,0,0,0,0,0
1704586107591182600,12.5,61.3,1748,508,0,1,0,0,0,0,0,0,0,0,0,0
1704586108615617500,11.6,61.3,2559,628,0,0,0,0,0,0,0,0,0,0,0,0
1704586109634565400,21.8,61.3,945,622,0,1,0,0,0,0,0,0,0,0,0,0
1704586110656998600,15.3,61.3,1491,823,0,1,0,0,0,0,1,0,0,0,0,0
1704586111673438800,13.8,61.3,1494,511,0,1,0,1,0,0,0,0,0,0,0,0
1704586113206832600,12.1,61.3,2004,439,0,0,16,0,0,0,0,0,0,0,0,0
1704586113720802900,17.0,61.2,2004,439,0,0,15,0,0,0,0,0,0,0,0,0
1704586114745735100,12.8,61.2,1919,737,0,1,0,0,0,0,0,0,0,0,0,0
1704586115765173000,17.8,61.1,1539,665,0,2,0,0,0,0,1,0,0,0,0,0
1704586116786100700,16.2,61.2,1658,715,0,2,0,0,0,0,0,0,0,0,0,0
1704586117809031100,15.7,61.2,1197,669,0,0,0,0,0,0,0,0,0,0,0,0
1704586119336943500,16.4,61.2,1441,1063,0,3,0,0,0,0,0,0,0,0,0,0
1704586120357872000,13.9,61.2,1041,665,0,1,0,0,0,0,0,0,0,0,0,0
1704586120874341500,17.6,61.2,1384,821,0,2,0,0,0,0,1,0,0,0,0,0
1704586122402234000,14.9,61.2,1075,530,0,3,0,0,0,0,0,0,0,0,0,0
1704586123425163700,13.4,61.2,1178,515,0,1,0,0,0,0,0,0,0,0,0,0
1704586123941633000,14.8,61.2,1144,640,0,3,0,0,0,0,0,0,0,0,0,0
1704586124956059700,14.8,61.1,1500,419,0,1,0,0,0,0,0,0,0,0,0,0
1704586125980990800,17.1,61.2,1632,734,0,0,0,0,0,0,0,0,0,0,0,0
1704586127005922800,12.8,61.2,1755,801,0,1,1,1,0,0,0,0,0,0,0,0
1704586128532333400,11.4,61.2,1886,686,0,1,0,0,0,0,0,0,0,0,0,0
1704586129048305500,17.0,61.2,1849,678,0,3,0,0,0,0,1,0,0,0,0,0
1704586130069234000,19.2,61.2,1737,567,0,0,0,0,0,0,1,0,0,0,0,0
1704586131092163500,13.7,61.2,1418,461,0,1,0,0,0,0,1,0,0,0,0,0
1704586132116103300,13.0,61.2,1271,653,0,1,0,0,0,0,0,0,0,0,0,0
1704586133138040600,13.7,61.2,1499,827,0,1,0,0,0,0,0,0,0,0,0,0
1704586134669432900,18.8,61.2,1868,518,0,3,0,0,0,0,0,0,0,0,0,0
1704586135690361000,14.0,61.2,1802,535,0,2,0,0,0,0,0,0,0,0,0,0
1704586136708308100,13.5,61.2,1981,430,0,0,0,0,0,0,0,0,0,0,0,0
1704586137732743400,11.1,61.2,1613,664,1,0,0,0,0,0,0,0,0,0,0,0
1704586138244208200,17.0,61.2,1597,697,1,0,0,0,0,0,0,0,0,0,0,0
1704586139270140500,20.1,61.2,1970,1158,0,0,0,0,0,0,0,0,0,0,0,0
1704586140292574600,16.1,61.2,1472,402,0,3,0,0,0,0,0,0,0,0,0,0
1704586141317008600,15.3,61.2,1632,629,0,1,0,0,0,0,0,0,0,13,0,0
1704586142337439700,11.8,61.2,1697,444,0,2,0,0,0,0,0,0,0,0,0,0
1704586143866334400,15.1,61.2,1321,861,0,2,0,0,0,0,0,0,0,0,0,0
1704586144380333300,18.3,61.2,1272,870,0,0,0,0,0,0,0,0,0,0,0,0
1704586145397258800,11.6,61.2,1208,801,0,0,0,0,0,0,0,0,0,0,0,0
1704586146422189800,15.5,61.2,2338,1238,1,0,0,0,0,0,0,0,0,0,0,0
1704586147446128200,13.5,61.2,1693,955,0,0,0,0,0,0,0,0,0,1,0,0
1704586148468561500,15.1,61.2,1513,802,0,0,0,0,0,0,0,0,0,9,1,0
1704586149489993900,16.1,61.2,2212,1117,0,0,0,0,0,0,0,0,0,0,16,0
1704586150509424000,14.0,61.3,2235,1106,0,0,0,0,0,0,0,0,0,0,0,0
1704586151532354300,33.2,61.4,1635,0,0,2,0,0,0,0,0,0,0,0,0,0
1704586152550294500,14.4,61.4,1332,797,0,0,0,0,0,0,0,0,0,0,0,0
1704586153569731700,15.1,61.4,997,892,0,2,0,0,0,0,0,0,0,0,0,0
1704586154594663700,13.1,61.4,1057,963,0,0,0,0,0,0,0,0,0,0,3,0
1704586155618097900,18.6,61.4,2457,1283,0,0,0,0,0,0,0,0,0,0,0,0
1704586156642028300,19.6,61.4,1624,869,0,0,0,0,0,0,0,0,0,0,0,0
1704586157666982700,17.4,61.4,2316,1439,0,0,0,0,0,0,0,0,0,0,0,0
1704586159197381100,18.3,61.4,1488,648,0,0,0,0,0,0,0,0,0,0,0,0
1704586159713851000,22.4,61.4,1304,459,1,0,0,0,0,0,0,0,0,0,0,0
1704586160734778800,15.0,61.3,948,79,0,2,0,0,0,0,0,0,0,0,0,0
1704586161755721900,14.8,61.3,1056,124,0,3,0,0,0,0,0,0,0,0,0,0
1704586162776168900,14.2,61.3,1296,447,0,0,0,0,0,0,0,0,0,0,0,0
1704586164307561600,19.6,61.3,1056,539,0,2,0,0,0,0,0,0,0,0,0,0
1704586164821036400,12.3,61.3,561,1439,0,0,0,0,0,0,0,0,0,0,0,0
1704586165834978900,13.8,61.3,1030,764,0,1,0,0,0,0,0,0,0,0,0,0
1704586166849902000,13.2,61.3,829,758,0,1,0,0,0,0,0,0,0,0,0,0
1704586167870333200,11.3,61.3,1180,773,0,0,0,0,0,0,0,0,0,0,0,0
1704586168890268600,15.3,61.3,1119,584,0,3,0,0,0,0,0,0,0,0,0,0
1704586170418172300,16.5,61.4,1977,0,0,0,15,0,0,0,0,0,0,0,0,0
1704586171431109400,18.7,61.4,1687,1095,0,0,16,0,0,0,0,0,0,0,0,0
1704586171944575900,21.2,61.3,1684,1078,0,0,4,0,0,0,0,0,0,0,0,0
1704586173476473100,19.9,61.3,1735,684,0,0,0,0,0,0,0,0,0,0,0,0
1704586173991445700,14.8,61.2,1765,1050,0,2,0,0,0,0,0,0,0,0,0,0
1704586175521837200,15.1,61.3,1739,700,0,0,0,0,0,0,2,0,0,0,0,0
1704586176037305200,18.1,61.3,1733,710,0,0,0,0,0,0,2,0,0,0,0,0
1704586177565198800,12.9,61.2,1602,862,0,0,0,0,0,0,0,0,0,0,0,0
1704586178081667700,17.1,61.2,1700,1020,0,3,0,0,0,0,1,0,0,0,0,0
1704586179099118300,18.0,61.2,1185,1008,0,1,0,0,0,0,0,0,0,0,0,0
1704586180119548900,16.5,61.2,1734,911,0,2,0,0,0,0,0,0,0,0,0,0
1704586181137481700,25.6,61.3,1195,1080,0,2,0,0,0,0,0,0,0,0,0,0
1704586182669883000,15.5,61.2,1578,521,0,0,11,0,0,0,0,0,0,0,0,0
1704586183182348400,14.5,61.2,1595,520,0,0,16,0,0,0,0,0,0,0,0,0
1704586184203277100,15.3,61.2,1595,520,0,0,14,0,0,0,0,0,0,0,0,0
1704586185228208400,16.5,61.2,1407,536,0,1,0,0,0,0,0,0,0,0,0,0
1704586186250642100,13.6,61.3,1246,1352,0,2,0,0,0,0,0,0,0,0,0,0
1704586187274580400,13.3,61.2,1273,1016,0,2,0,0,1,0,0,0,0,0,0,0
1704586188296525100,14.1,61.2,1323,1192,0,3,0,0,0,0,0,0,0,0,0,0
1704586189320456600,16.5,61.2,1408,865,0,2,0,0,0,0,0,0,0,0,0,0
1704586190339382700,14.5,61.2,1216,960,0,2,0,0,0,0,1,0,0,0,0,0
1704586191864272300,17.4,61.2,875,776,0,1,0,0,0,0,0,0,0,0,0,0
1704586192374239600,17.5,61.2,1333,990,0,2,0,0,0,0,0,0,0,0,0,0
1704586193396169000,12.3,61.3,1273,880,0,2,0,0,0,0,1,0,0,0,0,0
1704586194419603200,13.0,61.2,1383,422,0,2,6,0,0,0,0,0,0,0,0,0
1704586195440531000,15.1,61.3,1186,370,0,0,15,0,0,0,0,0,0,0,0,0
1704586196464966000,12.7,61.3,1025,287,0,2,0,0,0,0,1,0,0,0,0,0
1704586197484417800,17.3,61.3,1079,328,0,0,0,0,0,0,0,0,0,0,0,0
1704586198508349000,15.0,61.3,1395,632,0,3,0,0,0,0,0,0,0,0,0,0
1704586199534281300,17.6,61.3,2441,204,0,2,0,0,0,0,0,0,0,8,0,0
1704586200559213000,15.8,61.3,1240,609,0,1,0,0,0,0,0,0,0,0,0,0
1704586202092111000,16.4,61.3,1506,828,0,3,0,0,0,0,0,0,0,0,0,0
1704586202608580700,20.3,61.3,1388,713,0,2,0,0,0,0,0,0,0,0,0,0
1704586203631022800,15.8,61.2,657,598,1,1,0,0,0,0,0,0,0,0,0,0
1704586204652958900,21.3,61.2,1458,436,0,0,0,0,0,0,0,0,0,0,0,0
1704586205678395000,16.6,61.1,1049,380,0,2,0,0,0,0,0,0,0,0,0,0
1704586206703327100,12.3,61.2,1722,410,0,0,6,0,0,0,0,0,0,0,0,0
1704586207725263500,22.8,61.2,1668,529,0,0,1,0,0,0,0,0,0,0,0,0
1704586208746696200,15.8,61.1,905,821,0,3,0,0,0,0,0,0,0,0,0,0
1704586209772629000,15.2,61.1,774,938,0,3,0,0,0,0,0,0,0,0,0,0
1704586210795061500,18.7,61.2,588,1188,0,3,0,0,0,0,0,0,0,0,0,0
1704586212326453900,18.6,61.2,885,1192,0,2,0,1,0,0,0,0,0,0,0,0
1704586213349383800,19.9,61.2,601,1372,0,3,0,0,0,0,0,0,0,0,0,0
1704586213861367200,16.8,61.2,780,1154,0,2,0,0,0,0,0,0,0,0,0,0
1704586214885801500,16.4,61.2,520,800,0,0,0,0,0,0,0,0,0,0,0,0
1704586215910237300,16.6,61.2,649,875,0,3,0,1,0,0,0,0,0,0,0,0
1704586216933174800,14.8,61.2,984,348,0,1,1,0,0,0,0,0,0,0,0,0
1704586217954103400,23.8,61.2,778,678,0,0,0,0,0,0,0,0,0,0,0,0
1704586218977537200,16.8,61.2,794,1002,0,4,0,0,0,0,0,0,0,0,0,0
1704586220000971300,26.7,61.3,1240,536,0,1,0,0,0,0,0,0,0,0,0,0
1704586221025903500,15.3,61.2,684,698,0,3,0,0,0,0,0,0,0,0,0,0
1704586222555293800,14.8,61.2,699,825,0,2,0,0,0,0,0,0,0,0,0,0
1704586223069776900,13.6,61.2,946,879,0,2,0,0,0,0,0,0,0,0,0,0
1704586224094217600,14.5,61.2,557,1040,0,3,0,0,0,0,0,0,0,1,0,0
1704586225116146400,26.9,61.2,282,933,0,2,0,0,0,0,0,0,0,0,0,0
1704586226137083600,14.0,61.2,642,1125,0,3,0,0,0,0,0,0,0,0,0,0
1704586227162014900,14.8,61.2,164,1308,0,2,0,0,0,0,0,0,0,0,0,0
1704586228182943400,14.5,61.2,854,646,0,2,0,0,0,0,0,0,0,0,0,0
1704586229205376900,14.0,61.2,948,701,0,2,0,0,0,0,0,0,0,0,0,0
1704586230229315400,15.1,61.2,672,915,0,3,0,0,0,0,0,0,0,0,0,0
1704586231250243600,20.1,61.2,1407,433,0,1,1,0,0,0,0,0,0,0,0,0
1704586232270192100,14.5,61.2,1473,287,0,0,15,0,0,0,0,0,0,0,0,0
1704586233293122100,16.5,61.2,1473,287,0,0,15,0,0,0,0,0,0,0,0,0
1704586234312048400,23.6,61.2,773,641,0,3,0,0,0,0,0,0,0,0,0,0
1704586235325978000,15.5,61.2,704,866,0,3,0,2,0,0,0,0,0,0,0,0
1704586236340404500,14.5,61.2,844,1185,0,1,0,0,0,0,0,0,0,0,0,0
1704586237363333900,14.3,61.3,1069,663,0,1,0,0,0,0,0,0,0,0,0,0
1704586238385271600,16.3,61.3,1191,704,0,0,0,0,0,0,0,0,0,0,0,0
1704586239410202800,18.8,61.2,1439,469,0,2,0,0,0,0,0,0,0,0,0,0
1704586240429129500,23.6,61.2,1509,488,0,1,0,0,0,0,1,0,0,0,0,0
1704586241449077400,15.1,61.3,1334,665,0,1,0,0,0,0,2,0,0,0,0,0
1704586242977972000,17.8,61.3,1274,780,0,0,0,0,0,0,2,0,0,0,0,0
1704586243492439000,13.8,61.3,1367,715,0,0,0,0,0,0,2,0,0,0,0,0
1704586244513374400,22.9,61.3,1419,644,0,0,0,0,0,0,2,0,0,0,0,0
1704586245539307600,12.1,61.2,1417,644,0,0,0,0,0,0,1,0,0,0,0,0
1704586246563742600,17.9,61.3,1289,291,0,1,0,0,0,0,1,0,0,0,0,0
1704586248093644900,12.8,61.2,1359,695,0,0,0,0,0,0,0,0,0,0,0,0
1704586249114572900,14.5,61.2,1580,542,2,0,0,0,0,0,0,0,0,0,0,0
1704586250135004600,19.3,61.2,1547,47,0,2,0,0,0,0,0,0,0,0,0,0
1704586250648990700,17.1,61.2,1725,438,0,0,0,0,0,0,0,0,0,0,0,0
1704586252176378300,27.2,61.4,2181,1143,0,0,0,0,0,0,0,0,0,0,0,0
1704586253198315100,17.8,61.5,1321,573,0,1,0,0,0,0,0,0,0,0,0,0
1704586253714784600,13.3,61.4,1280,825,0,2,0,0,0,0,0,0,0,0,0,0
1704586254737224700,24.4,61.4,1256,895,0,0,0,0,0,0,0,0,0,0,0,0
1704586255760162300,13.0,61.4,1256,895,0,0,0,0,0,0,0,0,0,0,0,0
1704586256779592600,14.8,61.4,203,1323,0,0,0,0,0,0,0,0,0,0,0,0
1704586257793018300,16.6,61.4,2399,62,0,2,0,0,0,0,0,0,0,0,0,0
1704586258814962500,21.0,61.4,1409,796,0,2,0,0,0,0,0,0,0,0,0,0
1704586259839397400,16.6,61.4,1236,697,0,0,0,0,0,0,0,0,0,0,0,0
1704586260860325100,16.4,61.4,1349,606,0,0,0,0,0,0,0,0,0,0,0,0
1704586261883255100,13.9,61.4,1632,483,0,1,0,0,0,0,0,0,0,0,0,0
1704586262906689700,15.0,61.4,1248,400,0,2,0,0,0,0,0,0,0,0,0,0
1704586263932622000,14.6,61.4,1226,404,0,0,0,0,0,0,0,0,0,0,0,0
1704586264953053800,18.1,61.4,1226,457,0,1,0,0,0,0,0,0,0,0,0,0
1704586265977985200,12.8,61.4,2116,349,0,2,0,0,0,0,0,0,0,0,0,0
1704586267503910500,12.1,61.4,1237,659,0,0,0,0,0,0,0,0,0,0,0,0
1704586268525846200,14.8,61.4,1547,733,0,1,0,0,0,0,0,0,0,0,0,0
1704586269041314500,11.6,61.3,1547,733,0,0,0,0,0,0,0,0,0,0,0,0
1704586270063748400,17.3,61.4,1290,643,0,0,0,0,0,0,0,0,0,0,0,0
1704586271088680300,24.7,61.6,1290,643,0,3,0,0,0,0,0,0,0,0,0,0
1704586272608061000,18.3,61.4,1139,577,0,0,0,0,0,0,0,0,0,0,0,0
1704586273118525700,15.5,61.4,1139,577,0,2,0,0,0,0,0,0,0,0,0,0
1704586274135954100,13.0,61.4,1142,577,0,1,0,0,0,0,0,0,0,0,0,0
1704586275157883200,18.7,61.4,1142,577,0,1,0,0,0,0,0,0,0,0,0,0
1704586276178314300,19.4,61.4,1142,577,0,0,0,0,0,0,0,0,0,10,0,0
1704586277708721400,15.5,61.4,1160,557,0,0,0,0,0,0,0,0,0,10,0,0
1704586278225192100,13.3,61.4,1240,408,0,0,0,0,0,0,0,0,0,0,0,0
1704586279246118800,16.0,61.4,1624,296,0,1,1,0,0,0,0,0,0,0,0,0
1704586280267047000,17.6,61.4,1594,312,0,0,16,0,0,0,0,0,0,0,0,0
1704586281287982400,21.9,61.5,1760,272,0,0,16,0,0,0,0,0,0,0,0,0
1704586282312914500,15.0,61.5,1445,380,0,2,0,0,0,0,1,0,0,0,0,0
1704586283840303300,17.0,61.4,1310,213,0,1,0,0,0,0,0,0,0,0,0,0
