TIMESTAMP,CPU,MEMORY,MOUSE_POSITION,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
1704233603113843000,0.0,61.5,"(1448, 590)",0,0,0,0,0,0,0,0,0,0,0,0
1704233603626308300,0.0,61.5,"(1030, 663)",0,2,0,0,0,0,0,0,0,0,0,0
1704233604134770700,0.0,61.5,"(2049, 808)",0,1,0,0,0,0,0,0,0,0,0,0
1704233604650239600,0.0,61.5,"(1170, 522)",0,0,0,0,0,0,0,0,0,0,0,0
1704233605155699500,0.0,61.5,"(1828, 1006)",0,0,0,0,0,0,0,0,0,0,0,0
1704233605670166900,0.0,61.5,"(1191, 982)",0,0,0,0,0,0,0,0,0,0,0,0
1704233606180630600,0.0,61.5,"(1009, 488)",0,2,0,0,0,0,0,0,0,0,0,0
1704233606688596700,0.0,61.5,"(978, 441)",0,1,0,0,0,0,0,0,0,0,0,0
1704233607205066200,0.0,61.5,"(957, 481)",0,0,0,0,0,0,0,0,0,0,0,0
1704233607713528500,0.0,61.5,"(958, 481)",0,0,0,0,0,0,0,0,0,0,0,0
1704233608219493000,0.0,61.5,"(973, 543)",0,0,0,0,0,0,0,0,0,0,0,0
1704233608731958800,0.0,61.5,"(992, 504)",0,0,0,0,0,0,0,0,0,0,0,0
1704233609248428700,0.0,61.5,"(873, 1410)",0,1,0,0,0,0,0,0,0,0,0,0
1704233609758891900,0.0,61.5,"(1071, 668)",0,1,0,0,0,0,0,0,0,0,0,0
1704233610269356500,0.0,61.5,"(1131, 625)",0,2,0,0,0,0,0,0,0,0,0,0
1704233610775816600,0.0,61.5,"(939, 581)",0,2,0,0,0,0,0,0,0,0,0,0
1704233611294288100,0.0,61.5,"(1101, 220)",0,2,0,0,0,0,0,0,0,0,0,0
1704233611797753600,0.0,61.5,"(1118, 749)",0,2,0,0,0,0,0,0,0,0,0,0
1704233612314223600,0.0,61.5,"(958, 590)",0,1,0,0,0,0,0,0,0,0,0,0
1704233612822685800,0.0,61.5,"(1095, 739)",0,2,0,0,0,0,0,0,0,0,0,0
1704233613339155300,0.0,61.5,"(941, 480)",0,2,0,0,0,0,0,0,0,0,0,0
1704233613851621100,0.0,61.5,"(1077, 612)",0,2,0,0,0,0,0,0,0,0,0,0
1704233614364087200,0.0,61.5,"(1144, 706)",0,1,0,0,0,0,1,0,0,0,0,0
1704233614876552800,0.0,61.5,"(1292, 563)",0,1,0,0,0,0,0,0,0,0,0,0
1704233615388536900,0.0,61.5,"(974, 720)",0,2,1,0,0,0,0,0,0,0,0,0
1704233615896999600,0.0,61.5,"(1610, 574)",0,0,0,0,0,0,0,0,0,0,0,0
1704233616412971300,0.0,61.5,"(1758, 684)",0,0,0,0,0,0,0,0,0,0,0,0
1704233616916933600,0.0,61.5,"(1010, 649)",0,3,0,0,0,0,0,0,0,0,0,0
1704233617429399100,0.0,61.5,"(1457, 739)",0,0,0,0,0,0,0,0,0,0,0,0
1704233617945868800,0.0,61.5,"(741, 684)",0,2,0,0,0,0,0,0,0,0,0,0
1704233618454331100,0.0,61.5,"(977, 538)",0,2,0,0,0,0,1,0,0,0,0,0
1704233618966796400,0.0,61.5,"(1357, 781)",0,0,0,0,0,0,2,0,0,0,0,0
1704233619474762400,0.0,61.5,"(1357, 781)",0,1,0,0,0,0,0,0,0,0,0,0
1704233619979725900,0.0,61.5,"(944, 733)",0,1,0,0,0,0,0,0,0,0,0,0
1704233620490189800,0.0,61.6,"(1035, 518)",0,2,0,0,0,0,0,0,0,0,0,0
1704233621004160600,0.0,61.5,"(1218, 663)",0,0,0,0,0,0,1,0,0,0,0,0
1704233621516626100,0.0,61.5,"(731, 767)",0,0,0,0,0,0,0,0,0,0,0,0
1704233622029091900,0.0,61.5,"(731, 767)",0,2,0,0,0,0,0,0,0,0,0,0
1704233622541557900,0.0,61.6,"(1006, 981)",0,1,0,0,0,0,0,0,0,0,0,0
1704233623052524900,0.0,61.5,"(848, 753)",0,3,0,0,0,0,0,0,0,0,0,0
1704233623557984700,0.0,61.5,"(785, 900)",0,1,0,0,0,0,0,0,0,0,0,0
1704233624070450800,0.0,61.6,"(1107, 783)",0,0,0,0,0,0,0,0,0,0,0,0
1704233624586919800,0.0,61.6,"(1041, 828)",0,2,0,0,0,0,1,0,0,0,0,0
1704233625094886100,0.0,61.6,"(771, 1219)",0,1,0,0,0,0,0,0,0,0,0,0
1704233625611355600,0.0,61.6,"(1109, 813)",0,2,0,0,0,0,0,0,0,0,0,0
1704233626119817500,0.0,61.6,"(1030, 993)",0,3,0,0,0,0,0,0,0,0,0,0
1704233626636286900,0.0,61.6,"(1017, 719)",0,0,0,0,0,0,1,0,0,0,0,0
1704233627144749200,0.0,61.6,"(1228, 576)",0,0,0,0,0,0,0,0,0,0,0,0
1704233627657215500,0.0,61.5,"(1205, 588)",0,2,0,0,0,0,0,0,0,0,0,0
1704233628174685400,0.0,61.5,"(870, 819)",0,0,0,0,0,0,1,0,0,0,0,0
1704233628681650800,0.0,61.5,"(1206, 562)",0,1,0,0,0,0,0,0,0,0,0,0
1704233629190113500,0.0,61.5,"(1470, 436)",0,0,1,0,0,0,0,0,0,0,0,0
1704233629702579300,0.0,61.5,"(1548, 492)",0,1,0,0,0,0,0,0,0,0,0,0
1704233630215045300,0.0,61.5,"(946, 815)",0,2,0,0,0,0,0,0,0,0,0,0
1704233630727014000,0.0,61.5,"(956, 811)",0,3,0,0,0,0,0,0,0,0,0,0
1704233631243482900,0.0,61.5,"(1091, 912)",0,1,0,0,0,0,1,0,0,0,0,0
1704233631755949200,0.0,61.5,"(1282, 779)",0,0,0,0,0,0,0,0,0,0,0,0
1704233632263915000,0.0,61.5,"(715, 715)",0,2,0,0,0,0,0,0,0,0,0,0
1704233632780383500,0.0,61.5,"(795, 863)",0,2,0,0,0,0,0,0,0,0,0,0
1704233633287852600,0.0,61.5,"(914, 842)",0,3,0,0,0,0,0,0,0,0,0,0
1704233633800318100,0.0,61.5,"(1116, 1150)",0,1,0,0,0,0,0,0,0,0,0,0
1704233634317788800,0.0,61.5,"(1321, 1100)",0,1,0,0,0,0,0,0,0,0,0,0
1704233634825258000,0.0,61.5,"(794, 717)",0,1,0,0,0,0,0,0,0,0,0,0
1704233635331717800,0.0,61.5,"(1334, 1066)",0,1,0,0,0,0,0,0,0,0,0,0
1704233635840180100,0.0,61.5,"(740, 824)",0,1,0,0,0,0,0,0,0,0,0,0
1704233636352646300,0.0,61.5,"(831, 703)",0,1,0,0,0,0,0,0,0,0,0,0
1704233636864118700,0.0,61.5,"(709, 941)",0,2,0,0,0,0,0,0,0,0,0,0
1704233637374582800,0.0,61.5,"(1153, 1142)",0,1,0,0,0,0,0,0,0,0,0,0
1704233637883045700,0.0,61.5,"(706, 796)",0,1,0,0,0,0,0,0,0,0,0,0
1704233638397512700,0.0,61.5,"(747, 1036)",0,2,0,0,0,0,0,0,0,0,0,0
1704233638903973500,0.0,61.5,"(769, 774)",0,1,0,0,0,0,0,0,0,0,0,0
1704233639420443300,0.0,61.5,"(714, 728)",0,2,0,0,0,0,0,0,0,0,0,0
1704233639932908500,0.0,61.5,"(764, 1055)",0,2,0,0,0,0,0,0,0,0,0,0
1704233640444878500,0.0,61.5,"(975, 1200)",0,0,0,0,0,0,1,0,0,0,0,0
1704233640955342600,0.0,61.5,"(981, 790)",0,0,0,0,0,0,3,0,0,0,0,0
1704233641465806200,0.0,61.5,"(1004, 759)",0,1,0,0,0,0,1,0,0,0,0,0
1704233641974269000,0.0,61.5,"(761, 928)",0,0,1,0,0,0,0,0,0,0,0,0
1704233642484732600,0.0,61.6,"(1290, 664)",0,0,0,0,0,0,0,0,0,0,0,0
1704233642997206500,0.0,61.6,"(1026, 981)",0,3,0,0,0,0,0,0,0,0,0,0
1704233643507670500,0.0,61.6,"(785, 1240)",0,2,0,0,0,0,0,0,0,0,0,0
1704233644011128100,0.0,61.6,"(965, 1156)",0,3,0,0,0,0,0,0,0,0,0,0
1704233644522593200,0.0,61.6,"(905, 913)",0,2,0,0,0,0,0,0,0,0,0,0
1704233645035059000,0.0,61.6,"(324, 853)",0,2,0,0,0,0,0,0,0,0,0,0
1704233645544530200,0.0,61.6,"(554, 95)",0,1,0,0,0,0,0,0,0,0,0,0
1704233646054993900,0.0,61.6,"(727, 695)",0,3,0,0,0,0,0,0,0,0,0,0
1704233646571463300,0.0,61.6,"(811, 702)",0,0,0,0,0,0,1,0,0,0,0,0
1704233647073920500,0.0,61.6,"(0, 1208)",0,2,0,0,0,0,0,0,0,0,0,0
1704233647590389800,0.0,61.6,"(990, 1083)",0,2,0,0,0,0,1,0,0,0,0,0
1704233648098851800,0.0,61.5,"(1054, 774)",0,0,0,0,0,0,0,0,0,0,0,0
1704233648607314500,0.0,61.5,"(783, 815)",0,3,0,0,0,0,0,0,0,0,0,0
1704233649119780300,0.0,61.6,"(676, 975)",0,2,0,0,0,0,0,0,0,0,0,0
1704233649635752600,0.0,61.6,"(611, 1018)",0,1,0,0,0,0,0,0,0,0,0,0
1704233650144215200,0.0,61.6,"(509, 1238)",0,1,0,0,0,0,0,0,0,0,0,0
1704233650660684500,0.0,61.6,"(796, 717)",0,1,0,0,0,0,1,0,0,0,0,0
1704233651169147200,0.0,61.6,"(1135, 921)",0,1,0,0,0,0,0,0,0,0,0,0
1704233651685616700,0.0,61.6,"(1187, 812)",0,0,0,1,0,0,1,0,0,0,0,0
1704233652194078900,0.0,61.6,"(1371, 671)",0,1,0,0,0,0,0,0,0,0,0,0
1704233652706544800,0.0,61.6,"(1045, 1004)",0,2,0,0,0,0,0,0,0,0,0,0
1704233653215007100,0.0,61.6,"(1023, 1108)",0,2,0,0,0,0,1,0,0,0,0,0
1704233653729474300,0.0,61.6,"(1086, 681)",0,0,1,0,0,0,0,0,0,0,0,0
1704233654241940200,0.0,61.5,"(1227, 552)",0,1,0,0,0,0,0,0,0,0,0,0
1704233654752404600,0.0,61.6,"(572, 679)",0,2,0,0,0,0,0,0,0,0,0,0
1704233655260867000,0.0,61.6,"(940, 857)",0,1,0,0,0,0,1,0,0,0,0,0
1704233655774837500,0.0,61.6,"(742, 1047)",0,3,0,0,0,0,0,0,0,0,0,0
1704233656286807600,0.0,61.5,"(1015, 1114)",0,1,0,0,0,0,0,0,0,0,0,0
1704233656799272900,0.0,61.5,"(1038, 808)",0,0,0,0,0,0,1,0,0,0,0,0
1704233657310243500,0.0,61.6,"(957, 872)",0,2,0,0,0,0,0,0,0,0,0,0
1704233657817703100,0.0,61.6,"(1233, 881)",0,0,0,0,0,0,1,0,0,0,0,0
1704233658331673600,0.0,61.5,"(968, 893)",0,0,0,3,0,0,2,0,0,0,0,0
1704233658844139400,0.0,61.5,"(823, 857)",0,2,0,1,0,0,1,0,0,0,0,0
1704233659350600400,0.0,61.5,"(583, 1341)",0,2,0,1,0,0,2,0,0,0,0,0
1704233659863066200,0.0,61.5,"(782, 1062)",0,0,0,0,0,0,0,0,0,0,0,0
1704233660373530400,0.0,61.5,"(983, 681)",0,0,0,0,0,0,0,0,0,0,0,0
1704233660887997900,0.0,61.6,"(1498, 715)",0,0,0,0,0,0,0,0,0,0,0,0
1704233661396460200,0.0,61.6,"(1398, 754)",0,0,0,0,0,0,0,0,0,0,0,0
1704233661912930000,0.0,61.6,"(1701, 665)",0,0,0,0,0,0,0,0,0,0,0,0
1704233662419390300,0.0,61.6,"(1698, 668)",0,0,0,0,0,0,0,0,0,0,0,0
1704233662932856700,0.0,61.6,"(1791, 1234)",0,0,0,0,0,0,0,0,0,0,0,0
1704233663445826600,0.0,61.6,"(2260, 1135)",1,0,0,0,0,0,0,0,0,0,0,0
1704233663955794200,0.0,61.6,"(2193, 1165)",0,0,0,0,0,0,0,0,0,0,0,0
1704233664461760900,0.0,61.6,"(2214, 1148)",0,0,0,0,0,0,0,0,0,0,0,0
1704233664976225300,0.0,61.5,"(2211, 1150)",0,0,0,0,0,0,0,0,0,0,0,0
1704233665486689800,0.0,61.5,"(2211, 1150)",0,0,0,0,0,0,0,0,0,0,0,0
1704233665993157600,0.0,61.5,"(1155, 943)",0,0,0,0,0,0,0,0,0,0,0,0
1704233666507624600,0.0,61.5,"(704, 934)",0,0,0,0,0,0,0,0,0,0,0,0
1704233667015590400,0.0,61.5,"(1278, 728)",0,0,0,0,0,0,0,2,0,0,0,0
1704233667526054500,0.0,61.5,"(1101, 979)",0,2,0,0,0,0,0,0,0,0,0,0
1704233668042523500,0.0,61.6,"(1118, 976)",0,2,0,0,0,0,0,0,0,0,0,0
1704233668554989900,0.0,61.6,"(1120, 975)",0,2,0,0,0,0,0,0,0,0,0,0
1704233669061451000,0.0,61.6,"(1120, 975)",0,2,0,0,0,0,0,0,0,0,0,0
1704233669569912500,0.0,61.6,"(1120, 975)",0,3,0,0,0,0,0,0,0,0,0,0
1704233670075378900,0.0,61.6,"(1122, 971)",0,2,0,0,0,0,0,0,0,0,0,0
1704233670583841100,0.0,61.6,"(1124, 967)",0,3,0,0,0,0,0,0,0,0,0,0
1704233671091302300,0.0,61.6,"(1039, 908)",0,1,0,0,0,0,0,0,0,0,0,0
1704233671602767500,0.0,61.6,"(982, 711)",0,2,0,0,0,0,0,0,0,0,0,0
1704233672109227500,0.0,61.6,"(1056, 658)",0,1,0,0,0,0,0,0,0,0,0,0
1704233672617690400,0.0,61.6,"(1032, 645)",0,2,0,0,0,0,0,0,0,0,0,0
1704233673131661500,0.0,61.6,"(1264, 497)",0,0,0,1,0,0,3,0,0,0,0,0
1704233673642360400,0.0,61.6,"(1051, 568)",0,2,0,0,0,0,1,0,0,0,0,0
1704233674154591200,0.0,61.5,"(709, 724)",0,0,0,0,0,0,0,0,0,0,0,0
1704233674665055200,0.0,61.5,"(709, 724)",0,2,0,0,0,0,0,0,0,0,0,0
1704233675169514000,0.0,61.5,"(985, 678)",0,0,0,0,0,0,0,0,0,0,0,0
1704233675685983100,0.0,61.5,"(923, 717)",0,1,0,0,0,0,2,0,0,0,0,0
1704233676195951200,0.0,61.5,"(603, 819)",0,1,1,0,0,0,0,0,0,0,0,0
1704233676703917200,0.0,61.5,"(1223, 631)",0,1,0,0,0,0,2,0,0,0,0,0
1704233677216383000,0.0,61.5,"(863, 558)",0,3,0,0,0,0,0,0,0,0,0,0
1704233677732852500,0.0,61.5,"(593, 928)",0,1,0,0,0,0,2,0,0,0,0,0
1704233678245317700,0.0,61.5,"(718, 850)",0,0,0,0,0,0,0,0,0,0,0,0
1704233678757783600,0.0,61.5,"(718, 850)",0,0,0,0,0,0,0,0,0,0,0,0
1704233679262242900,0.0,61.5,"(743, 672)",0,3,0,2,0,0,2,0,0,0,0,0
1704233679773707700,0.0,61.5,"(641, 1191)",0,3,0,0,0,0,0,0,0,0,0,0
1704233680285172900,0.0,61.5,"(1051, 1298)",0,3,0,0,0,0,0,0,0,0,0,0
1704233680797638700,0.0,61.5,"(1004, 1284)",0,0,0,0,0,0,0,0,0,0,0,0
1704233681308102700,0.0,61.5,"(1315, 752)",0,0,0,0,0,0,0,0,0,0,0,0
1704233681822569700,0.0,61.5,"(1307, 778)",0,0,0,0,0,0,0,0,0,0,0,0
1704233682334539800,0.0,61.5,"(1463, 738)",0,0,0,0,0,0,0,0,0,0,0,0
1704233682848005900,0.0,61.6,"(1463, 738)",0,0,0,0,0,0,0,0,0,0,0,0
1704233683356972000,17.0,61.6,"(926, 1153)",0,0,0,0,0,0,0,0,0,0,0,0
1704233683869438700,0.0,61.6,"(938, 1134)",0,0,0,0,0,0,0,0,0,0,0,0
1704233684377900600,0.0,61.6,"(938, 1133)",0,0,0,0,0,0,0,0,0,0,0,0
1704233684889372900,0.0,61.6,"(938, 1133)",0,0,0,0,0,0,0,0,0,0,0,0
1704233685403840500,0.0,61.6,"(938, 1133)",0,0,0,0,0,0,0,0,0,0,0,0
1704233685909804200,0.0,61.6,"(938, 1133)",0,0,0,0,0,0,0,0,0,0,0,0
1704233686422270300,0.0,61.6,"(981, 1008)",0,0,0,0,0,0,0,0,0,0,0,0
1704233686938258500,17.0,61.6,"(1217, 598)",0,0,0,0,0,0,0,0,0,0,0,0
1704233687446721000,17.0,61.6,"(1330, 485)",0,2,0,0,0,0,0,0,0,0,0,0
1704233687961188000,0.0,61.6,"(1792, 119)",0,1,0,0,0,0,0,0,0,0,0,0
1704233688472660900,0.0,61.6,"(1424, 669)",0,2,0,0,0,0,0,0,0,0,0,0
1704233688981123300,0.0,61.6,"(922, 961)",1,0,0,0,0,0,0,0,0,0,0,0
1704233689497592100,0.0,61.6,"(1577, 743)",0,1,0,0,0,0,0,0,0,0,0,0
1704233690000049300,0.0,61.6,"(1770, 270)",0,2,0,0,0,0,0,0,0,0,0,0
1704233690508511800,0.0,61.6,"(1368, 1012)",0,1,0,0,0,0,0,0,0,0,0,0
1704233691016477300,17.0,61.6,"(1427, 811)",0,0,0,0,0,0,0,0,0,0,0,0
1704233691530945200,0.0,61.6,"(1460, 876)",0,0,0,0,0,0,0,0,0,0,0,0
1704233692040912000,0.0,61.5,"(1460, 876)",0,0,0,0,0,0,0,0,0,0,0,0
1704233692551375900,0.0,61.5,"(1461, 875)",0,0,0,0,0,0,0,0,0,0,0,0
1704233693063849100,0.0,61.5,"(1844, 651)",0,0,0,0,0,0,0,0,0,0,0,0
1704233693570309200,0.0,61.5,"(1844, 651)",0,0,0,0,0,0,0,0,0,0,0,0
1704233694080773600,0.0,61.5,"(1844, 651)",0,0,0,0,0,0,0,0,0,0,0,0
1704233694596746800,0.0,61.5,"(1844, 651)",0,0,0,0,0,0,0,0,0,0,0,0
1704233695105209100,0.0,61.5,"(1844, 651)",2,0,0,0,0,0,0,0,0,0,0,0
1704233695621679000,0.0,61.5,"(2134, 1263)",0,0,0,0,0,0,0,0,0,0,0,0
1704233696127642500,0.0,61.5,"(2134, 1263)",1,0,0,0,0,0,0,0,0,0,0,0
1704233696644111500,0.0,61.5,"(1774, 792)",0,2,0,0,0,0,0,0,0,0,0,0
1704233697152574300,0.0,61.5,"(2379, 124)",0,2,0,0,0,0,0,0,0,0,0,0
1704233697669043600,0.0,61.5,"(2374, 0)",0,2,0,0,0,0,0,0,0,0,0,0
1704233698175504100,0.0,61.5,"(1751, 808)",0,0,0,0,0,0,0,0,0,0,0,0
1704233698686969000,0.0,61.5,"(1747, 813)",0,1,0,0,0,0,0,0,0,0,0,0
1704233699202437700,0.0,61.5,"(2544, 0)",0,1,0,0,0,0,0,0,0,0,0,0
1704233699710899900,0.0,61.5,"(1663, 801)",0,0,0,0,0,0,0,0,0,0,0,0
1704233700222868700,17.1,61.5,"(1662, 801)",0,1,0,0,0,0,0,0,0,0,0,0
1704233700739338200,0.0,61.5,"(1585, 812)",0,1,0,0,0,0,0,0,0,0,0,0
1704233701247800400,0.0,61.5,"(1585, 812)",0,0,0,0,0,0,0,0,0,0,0,0
1704233701760266100,0.0,61.5,"(1585, 812)",0,0,0,0,0,0,0,0,0,0,0,0
1704233702276735800,0.0,61.6,"(1491, 900)",0,0,0,0,0,0,0,0,0,0,0,0
1704233702782203100,0.0,61.6,"(1499, 872)",0,0,0,0,0,0,0,0,0,0,0,0
1704233703299680600,0.0,61.6,"(1496, 803)",0,0,0,0,0,0,0,0,0,0,0,0
1704233703807646400,0.0,61.6,"(1496, 803)",0,0,0,0,0,0,0,0,0,0,0,0
1704233704316108900,0.0,61.6,"(1052, 383)",0,0,0,0,0,0,0,0,0,0,0,0
1704233704828574500,0.0,61.6,"(1823, 692)",0,0,0,0,0,0,0,0,0,0,0,0
1704233705345044100,0.0,61.6,"(1781, 705)",0,0,0,0,0,0,0,0,0,0,0,0
1704233705851504500,0.0,61.6,"(1748, 716)",0,0,0,0,0,0,0,0,0,0,0,0
1704233706363969900,0.0,61.6,"(1748, 716)",0,0,0,0,0,0,0,0,0,0,0,0
1704233706875442600,0.0,61.5,"(1748, 716)",0,1,0,0,0,0,0,0,0,0,0,0
1704233707383904900,0.0,61.5,"(1696, 741)",0,1,0,0,0,0,0,0,0,0,0,0
1704233707900373800,0.0,61.5,"(1754, 628)",0,2,0,0,0,0,0,0,0,0,0,0
1704233708408836500,0.0,61.4,"(1570, 767)",0,1,0,0,0,0,0,0,0,0,0,0
1704233708919300100,0.0,61.5,"(1570, 767)",0,0,0,0,0,0,0,0,0,0,0,0
1704233709431766100,0.0,61.5,"(1570, 767)",0,0,0,0,0,0,0,0,0,0,0,0
1704233709943735200,17.2,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233710452197400,17.2,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233710964165700,0.0,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233711478633500,0.0,61.4,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233711991099400,0.0,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233712496566000,0.0,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233713012056000,0.0,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233713518516200,0.0,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233714032984200,17.1,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233714541446400,17.1,61.5,"(1497, 755)",0,0,0,0,0,0,0,0,0,0,0,0
1704233715049908400,0.0,61.5,"(1314, 880)",0,0,0,0,0,0,0,0,0,0,0,0
1704233715558370300,0.0,59.8,"(1314, 880)",0,0,0,0,0,0,0,0,0,0,0,0
1704233716070836500,17.2,57.7,"(1427, 1011)",0,0,0,0,0,0,0,0,0,0,0,0
1704233716576816900,0.0,58.3,"(1406, 1054)",0,0,0,0,0,0,0,0,0,0,0,0
1704233717084781400,0.0,57.9,"(1385, 1053)",0,0,0,0,0,0,0,0,0,0,0,0
1704233717591745000,0.0,57.8,"(968, 1049)",0,0,0,0,0,0,0,0,0,0,0,0
1704233718103210500,0.0,58.0,"(-356, -490)",1,0,0,0,0,0,0,0,0,0,0,0
