TIMESTAMP,CPU,MEMORY,MOUSE_POSITION,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
1704231098412293400,0.0,60.7,"(1181, 612)",0,2,0,0,0,0,0,0,0,0,0,0
1704231098928762900,15.6,60.7,"(1183, 950)",0,3,0,0,0,0,0,0,0,0,0,0
1704231099435223700,15.6,60.7,"(994, 1095)",0,3,0,0,0,0,0,0,0,0,0,0
1704231099951692800,0.0,60.7,"(843, 1273)",0,2,0,0,0,0,0,0,0,0,0,0
1704231100463158700,15.6,60.8,"(1369, 1439)",0,0,0,0,0,0,0,0,0,0,0,0
1704231100969618500,15.6,60.8,"(1458, 1056)",0,1,0,0,0,0,0,0,0,0,0,0
1704231101481083900,0.0,60.8,"(1465, 1037)",0,1,0,0,0,0,0,0,0,0,0,0
1704231101997056000,0.0,60.8,"(1897, 928)",0,2,0,0,0,0,0,0,0,0,0,0
1704231102503020500,0.0,60.8,"(2121, 963)",0,1,0,0,0,0,0,0,0,0,0,0
1704231103018992700,0.0,60.8,"(2076, 1074)",0,1,0,0,0,0,0,0,0,0,0,0
1704231103527455500,0.0,60.8,"(1865, 1096)",0,1,0,0,0,0,0,0,0,0,0,0
1704231104043924800,0.0,60.8,"(1857, 1274)",0,1,0,0,0,0,0,0,0,0,0,0
1704231104552386900,0.0,60.8,"(2434, 1228)",0,2,0,0,0,0,0,0,0,0,0,0
1704231105060849400,0.0,60.8,"(1864, 1126)",0,0,0,0,0,0,0,0,0,0,0,0
1704231105576821400,0.0,60.8,"(2559, 1213)",0,2,0,0,0,0,0,0,0,0,0,0
1704231106080783000,0.0,60.8,"(2367, 1051)",0,1,0,0,0,0,0,0,0,0,0,0
1704231106593248900,0.0,60.8,"(1835, 885)",0,2,0,0,0,0,0,0,0,0,0,0
1704231107103712900,0.0,60.7,"(1491, 867)",0,0,0,0,0,0,0,0,0,0,0,0
1704231107612174800,0.0,60.7,"(1061, 1305)",0,0,0,0,0,0,0,0,0,0,0,0
1704231108128644300,0.0,60.8,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231108637107000,0.0,60.8,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231109145569000,0.0,60.8,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231109654031500,0.0,60.8,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231110164495500,0.0,60.7,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231110666952400,0.0,60.7,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231111176918900,0.0,60.8,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231111689384300,0.0,60.8,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231112195845400,0.0,60.8,"(1037, 1337)",0,0,0,0,0,0,0,0,0,0,0,0
1704231112712314400,0.0,60.8,"(1080, 1235)",0,1,0,0,0,0,0,0,0,0,0,0
1704231113218775100,0.0,60.8,"(1273, 919)",0,0,0,0,0,0,0,0,0,0,0,0
1704231113731240900,0.0,60.7,"(1239, 886)",0,1,0,0,0,0,0,0,0,0,0,0
1704231114244713800,0.0,60.7,"(1731, 690)",0,1,0,0,0,0,0,0,0,0,0,0
1704231114754681200,0.0,60.7,"(1752, 317)",0,2,0,0,0,0,0,0,0,0,0,0
1704231115263143400,0.0,60.7,"(1679, 664)",0,1,0,0,0,0,0,0,0,0,0,0
1704231115779612500,0.0,60.8,"(2161, 175)",0,1,0,0,0,0,0,0,0,0,0,0
1704231116288075100,0.0,60.8,"(1925, 884)",0,0,1,0,0,0,0,0,0,0,0,0
1704231116796537400,0.0,60.8,"(1807, 865)",0,3,0,0,0,0,0,0,0,0,0,0
1704231117309003400,0.0,60.8,"(1934, 929)",0,1,0,0,0,0,1,0,0,0,0,0
1704231117821469200,0.0,60.8,"(1698, 908)",0,0,0,0,0,0,0,0,0,0,0,0
1704231118331933000,0.0,60.8,"(1249, 805)",0,3,0,0,0,0,0,0,0,0,0,0
1704231118841396200,0.0,60.8,"(1533, 1114)",0,2,0,0,0,0,0,0,0,0,0,0
1704231119352861500,0.0,60.8,"(1142, 828)",0,2,0,0,0,0,0,0,0,0,0,0
1704231119864830500,0.0,60.8,"(2126, 811)",0,1,0,0,0,0,0,0,0,0,0,0
1704231120376799600,0.0,60.8,"(1109, 469)",0,2,0,0,0,0,0,0,0,0,0,0
1704231120887263700,0.0,60.8,"(1225, 800)",0,1,0,0,0,0,0,0,0,0,0,0
1704231121401731200,14.9,60.8,"(1024, 650)",0,2,0,0,0,0,0,0,0,0,0,0
1704231121914196700,0.0,60.8,"(999, 471)",0,2,0,0,0,0,0,0,0,0,0,0
1704231122420657700,0.0,60.8,"(1439, 505)",0,2,0,0,0,0,0,0,0,0,0,0
1704231122932626800,0.0,60.8,"(1477, 418)",0,1,0,0,0,0,0,0,0,0,0,0
1704231123445596000,0.0,60.9,"(946, 493)",0,2,0,0,0,0,1,0,0,0,0,0
1704231123952064100,0.0,60.9,"(1370, 667)",0,3,0,0,0,0,0,0,0,0,0,0
1704231124464032600,0.0,60.9,"(1119, 1142)",0,2,0,0,0,0,0,0,0,0,0,0
1704231124980501700,0.0,60.9,"(1443, 804)",0,2,0,0,0,0,1,0,0,0,0,0
1704231125484960700,0.0,60.9,"(1532, 738)",0,1,0,0,0,0,0,0,0,0,0,0
1704231125999427900,0.0,60.8,"(1032, 762)",0,3,0,0,0,0,0,0,0,0,0,0
1704231126509892000,0.0,60.8,"(1552, 754)",0,0,0,0,0,0,1,0,0,0,0,0
1704231127020356500,0.0,60.9,"(877, 653)",0,2,0,0,0,0,0,0,0,0,0,0
1704231127533823000,0.0,60.9,"(1010, 739)",0,2,0,0,0,0,0,0,0,0,0,0
1704231128040788500,0.0,60.9,"(1489, 738)",0,0,0,0,0,0,1,0,0,0,0,0
1704231128557257800,0.0,60.9,"(1073, 602)",0,3,0,0,0,0,0,0,0,0,0,0
1704231129065720100,0.0,60.9,"(1319, 876)",0,2,0,0,0,0,0,0,0,0,0,0
1704231129579690200,0.0,60.9,"(1198, 890)",0,3,0,0,0,0,0,0,0,0,0,0
1704231130088152900,0.0,60.9,"(1120, 672)",0,0,0,0,0,0,0,0,0,0,0,0
1704231130604124600,0.0,60.9,"(1490, 593)",0,2,0,0,0,0,1,0,0,0,0,0
1704231131112587300,0.0,60.9,"(1112, 742)",0,2,0,0,0,0,1,0,0,0,0,0
1704231131623051200,0.0,60.9,"(1425, 629)",0,0,0,0,0,0,0,0,0,0,0,0
1704231132138527000,0.0,60.9,"(836, 540)",0,2,0,0,0,0,0,0,0,0,0,0
1704231132644987900,0.0,60.9,"(1300, 496)",0,2,0,0,0,0,0,0,0,0,0,0
1704231133156957200,0.0,60.9,"(1633, 476)",0,0,0,0,0,0,0,0,0,0,0,0
1704231133667421000,0.0,60.9,"(1458, 565)",0,0,1,0,0,0,0,0,0,0,0,0
1704231134179887100,0.0,60.9,"(1403, 585)",0,3,0,0,0,0,0,0,0,0,0,0
1704231134688349300,0.0,60.9,"(1102, 767)",0,3,0,0,0,0,1,0,0,0,0,0
1704231135199814400,14.6,60.9,"(1343, 465)",0,0,0,0,0,0,0,0,0,0,0,0
1704231135711279400,0.0,60.8,"(1400, 793)",0,2,0,0,0,0,1,0,0,0,0,0
1704231136225746900,0.0,60.9,"(800, 645)",0,3,0,0,0,0,0,0,0,0,0,0
1704231136738212600,0.0,60.9,"(866, 886)",0,1,0,0,0,0,0,0,0,0,0,0
1704231137250678200,14.6,60.8,"(1036, 757)",0,2,0,0,0,0,0,0,0,0,0,0
1704231137761142400,0.0,60.9,"(79, 1388)",0,0,0,0,0,0,0,0,0,0,0,0
1704231138271606400,0.0,60.9,"(935, 880)",0,2,0,0,0,0,0,0,0,0,0,0
1704231138780069400,0.0,60.9,"(1490, 578)",0,1,0,0,0,0,0,0,0,0,0,0
1704231139296041300,14.7,60.8,"(1569, 658)",0,1,0,0,0,0,1,0,0,0,0,0
1704231139808507200,0.0,60.9,"(1459, 760)",0,2,0,0,0,0,0,0,0,0,0,0
1704231140316969500,0.0,60.9,"(1859, 650)",0,1,0,0,0,0,0,0,0,0,0,0
1704231140833438900,0.0,60.9,"(1623, 642)",0,2,0,0,0,0,0,0,0,0,0,0
1704231141335896000,0.0,60.9,"(1061, 756)",0,0,0,0,0,0,1,0,0,0,0,0
1704231141852365000,0.0,60.9,"(1804, 502)",0,3,0,0,0,0,0,0,0,0,0,0
1704231142360827700,0.0,60.9,"(1114, 570)",0,2,1,0,0,0,0,0,0,0,0,0
1704231142875806700,0.0,60.8,"(1240, 683)",0,1,0,0,0,0,1,0,0,0,0,0
1704231143386270300,0.0,60.8,"(1645, 541)",0,2,0,0,0,0,0,0,0,0,0,0
1704231143892731200,0.0,60.8,"(983, 631)",0,3,0,0,0,0,0,0,0,0,0,0
1704231144407198400,0.0,60.9,"(1231, 890)",0,3,0,0,0,0,0,0,0,0,0,0
1704231144917662400,0.0,60.9,"(1171, 530)",0,3,0,0,0,0,0,0,0,0,0,0
1704231145429127900,0.0,60.8,"(1679, 94)",0,2,0,0,0,0,0,0,0,0,0,0
1704231145936589200,0.0,60.8,"(1789, 708)",0,0,0,0,0,0,0,0,0,0,0,0
1704231146466070700,14.8,60.9,"(994, 825)",0,3,0,0,0,0,1,0,0,0,0,0
1704231146975533800,14.8,60.9,"(1371, 623)",0,2,0,0,0,0,0,0,0,0,0,0
1704231147487999200,14.8,60.8,"(1107, 761)",0,2,0,0,0,0,0,0,0,0,0,0
1704231148001970300,14.8,60.8,"(1115, 811)",0,1,0,0,0,0,1,0,0,0,0,0
1704231148509936100,14.8,60.8,"(1525, 584)",0,1,0,0,0,0,0,0,0,0,0,0
1704231149026405400,0.0,60.9,"(874, 659)",0,2,0,0,0,0,0,0,0,0,0,0
1704231149534867900,0.0,60.9,"(1463, 683)",0,0,0,0,0,0,0,0,0,0,0,0
1704231150046836300,0.0,60.9,"(610, 676)",0,2,0,0,0,0,0,0,0,0,0,0
1704231150555299000,0.0,60.9,"(1148, 856)",0,0,0,0,0,0,1,0,0,0,0,0
1704231151068772400,14.8,60.9,"(1381, 578)",0,0,0,0,0,0,0,0,0,0,0,0
1704231151572734300,14.8,60.9,"(1381, 578)",0,2,1,0,0,0,0,0,0,0,0,0
1704231152082701300,0.0,60.9,"(777, 462)",0,3,0,0,0,0,1,0,0,0,0,0
1704231152591163000,0.0,60.9,"(1043, 355)",0,2,0,0,0,0,0,0,0,0,0,0
1704231153103629500,0.0,60.8,"(759, 932)",0,2,0,0,1,0,0,0,0,0,0,0
1704231153616095200,0.0,60.9,"(1023, 1222)",0,2,0,0,0,0,0,0,0,0,0,0
1704231154124557700,0.0,60.9,"(1143, 1000)",0,2,0,0,0,0,0,0,0,0,0,0
1704231154635021600,0.0,60.9,"(881, 424)",0,2,0,0,0,0,0,0,0,0,0,0
1704231155140985200,0.0,60.9,"(489, 784)",0,3,0,0,0,0,0,0,0,0,0,0
1704231155652954400,0.0,60.9,"(896, 786)",0,0,0,0,0,0,0,0,0,0,0,0
1704231156164924300,0.0,61.0,"(1355, 427)",0,3,1,0,0,0,0,0,0,0,0,0
1704231156677390200,0.0,60.9,"(1125, 671)",0,0,0,0,0,0,0,0,0,0,0,0
1704231157190868600,0.0,60.9,"(1292, 498)",0,3,0,0,0,0,0,0,0,0,0,0
1704231157704335700,14.9,60.9,"(945, 1098)",0,1,0,0,0,0,1,0,0,0,0,0
1704231158210796200,14.9,60.9,"(1245, 707)",0,2,0,0,0,0,0,0,0,0,0,0
1704231158724770400,15.0,60.9,"(978, 962)",0,3,0,0,0,0,0,0,0,0,0,0
1704231159237236700,0.0,60.9,"(703, 786)",0,2,0,0,0,0,0,0,0,0,0,0
1704231159749702500,0.0,60.9,"(1380, 863)",0,1,0,0,0,0,0,0,0,0,0,0
1704231160260166100,0.0,60.9,"(776, 526)",0,1,0,0,0,0,0,0,0,0,0,0
1704231160770630500,15.0,60.9,"(804, 906)",0,1,0,0,0,0,0,0,0,0,0,0
1704231161279092800,15.0,60.9,"(966, 701)",0,1,0,0,0,0,1,0,0,0,0,0
1704231161791558800,0.0,60.9,"(982, 693)",0,3,0,0,0,0,0,0,0,0,0,0
1704231162303031200,14.9,60.9,"(1067, 797)",0,0,0,0,0,0,0,0,0,0,0,0
1704231162813495300,14.9,60.9,"(1346, 529)",0,0,0,0,0,0,0,0,0,0,0,0
1704231163323959100,0.0,60.9,"(782, 627)",0,3,0,0,0,0,1,0,0,0,0,0
1704231163836425100,0.0,60.9,"(0, 1439)",0,2,0,0,0,0,0,0,0,0,0,0
1704231164350892300,0.0,60.9,"(1408, 845)",0,0,0,0,0,0,0,0,0,0,0,0
1704231164863358300,14.8,60.9,"(1478, 681)",0,2,0,0,0,0,0,0,0,0,0,0
1704231165373830300,0.0,60.9,"(845, 671)",0,3,0,0,0,0,0,0,0,0,0,0
1704231165884798500,14.9,60.9,"(917, 744)",0,2,0,0,0,0,1,0,0,0,0,0
1704231166393261000,14.9,60.9,"(1453, 1145)",1,0,0,0,0,0,0,0,0,0,0,0
1704231166901723300,0.0,60.9,"(1519, 1357)",0,2,0,0,0,0,0,0,0,0,0,0
