TIMESTAMP,CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl,anomaly
1.7044144886155873e+18,15.5,60.0,1478,413,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414489633521e+18,14.4,60.1,1245,627,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044144906479532e+18,13.8,60.0,1506,313,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044144916634324e+18,15.1,60.1,1661,327,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044144926784097e+18,14.7,60.0,1567,697,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414493692856e+18,15.3,60.0,1897,531,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044144952112443e+18,13.6,60.0,1810,451,0,2,0,0,0,0,1,0,0,0,0,0,0
1.7044144957197197e+18,12.8,60.0,1780,440,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044144967336799e+18,23.8,60.0,1902,428,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414497756112e+18,17.1,60.0,198,1311,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044144992865244e+18,15.4,60.0,1848,20,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044144998024965e+18,14.8,60.0,1487,395,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145008164467e+18,14.0,60.0,1428,356,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414501833893e+18,21.4,60.0,1497,380,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145028563264e+18,13.2,60.0,1582,580,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145038762918e+18,15.9,60.0,1508,514,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7044145048957788e+18,14.1,60.0,1666,458,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145059097654e+18,18.3,60.0,1618,486,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145074276938e+18,16.1,60.0,1621,545,0,1,0,0,0,0,0,0,0,0,0,0,0
1.70441450793666e+18,17.8,60.1,1471,367,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414509455544e+18,33.0,60.3,1621,515,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145099680525e+18,16.5,60.3,1447,414,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145109929846e+18,15.6,60.3,1544,512,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145120174254e+18,20.5,60.2,1576,555,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414513036352e+18,22.3,60.2,1647,1138,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145140608246e+18,23.7,60.2,1501,565,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414515083779e+18,18.7,60.2,1519,530,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145161022316e+18,19.3,60.1,1474,478,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145171181706e+18,22.1,60.0,1434,549,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414518646576e+18,24.0,60.0,1305,774,0,1,1,0,0,0,0,0,0,0,0,0,0
1.7044145191616238e+18,18.3,60.0,1335,745,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414520183604e+18,12.0,60.0,1191,601,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145212065344e+18,15.1,60.0,1471,684,0,0,0,0,0,0,1,0,0,0,0,0,0
1.70441452222651e+18,16.0,60.0,332,1439,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145232419894e+18,15.5,60.0,787,1427,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414524770386e+18,14.8,60.0,1536,553,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145252853632e+18,16.5,60.0,1621,507,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145263038172e+18,16.1,60.0,1534,560,0,3,0,0,0,0,0,0,0,0,0,0,0
1.704414527318781e+18,13.8,60.0,1929,195,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044145283287667e+18,20.4,60.0,1520,363,0,3,0,1,0,0,0,0,0,0,0,0,0
1.704414529343725e+18,19.2,60.1,1580,341,0,2,0,0,1,0,0,0,0,0,0,0,0
1.704414530868616e+18,18.6,60.0,1771,466,0,3,0,0,0,3,0,0,0,0,0,0,0
1.7044145313815857e+18,23.3,60.0,1772,464,0,4,0,2,0,0,3,0,0,0,0,0,0
1.704414532899563e+18,23.0,60.0,1698,441,0,3,0,2,0,0,1,0,0,0,0,0,0
1.7044145334120292e+18,23.3,60.0,1707,475,0,3,2,0,0,0,1,0,0,0,0,0,0
1.7044145344349586e+18,17.9,60.0,1559,470,0,3,0,2,0,0,2,0,0,0,0,0,0
1.704414535454441e+18,21.1,60.0,1599,585,0,3,1,2,0,0,0,0,0,0,0,0,0
1.7044145364738852e+18,21.4,60.0,1350,508,0,4,0,2,0,0,2,0,0,0,0,0,0
1.7044145374968159e+18,16.3,60.0,1539,624,0,3,1,2,0,0,0,0,0,0,0,0,0
1.7044145385208082e+18,21.3,60.0,1475,364,0,3,0,1,0,0,2,0,0,0,0,0,0
1.7044145400417674e+18,19.4,60.0,1517,721,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145405567388e+18,16.6,60.0,1478,608,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7044145415786993e+18,13.8,60.0,1555,713,0,2,0,1,0,0,1,0,0,0,0,0,0
1.7044145431015877e+18,14.4,60.0,1592,709,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7044145436125755e+18,16.5,60.0,1499,809,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145451390262e+18,13.6,60.0,272,1189,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044145456505188e+18,18.1,60.0,41,1414,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414546672448e+18,19.4,60.0,1300,827,0,2,0,0,0,0,1,0,0,0,0,0,0
1.7044145476944028e+18,19.5,60.0,1428,739,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145492223642e+18,11.4,60.0,1164,818,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145497363553e+18,16.1,59.9,1164,818,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145512572616e+18,22.3,60.0,1164,818,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145517717294e+18,18.1,60.0,1173,803,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145527841736e+18,13.5,60.0,1474,760,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414553800641e+18,15.6,60.0,1397,1012,0,0,1,0,0,0,0,0,0,0,0,0,0
1.704414554825077e+18,19.0,60.0,1099,648,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145558475105e+18,18.6,60.0,1216,422,0,0,0,0,0,0,1,0,0,0,0,0,0
1.704414556862507e+18,21.5,60.0,1260,24,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044145578769705e+18,20.9,60.0,1311,256,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044145588999007e+18,14.9,60.0,1521,371,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145599233418e+18,16.9,60.0,1521,522,0,3,0,0,0,0,0,0,0,0,0,0,0
1.704414560939834e+18,13.6,60.0,1500,417,0,2,0,0,0,0,1,0,0,0,0,0,0
1.7044145619538153e+18,15.5,60.0,1473,465,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145629677704e+18,15.8,60.0,1530,586,0,1,0,0,0,0,2,0,0,0,0,0,0
1.704414564496167e+18,13.6,60.0,1304,671,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145650116434e+18,22.0,60.0,1441,813,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145660336333e+18,14.0,60.0,1085,486,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7044145670485706e+18,18.8,60.0,1236,560,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145685770056e+18,13.8,60.0,1182,433,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044145690904924e+18,16.0,60.0,1183,434,0,3,0,0,0,0,0,0,0,0,0,0,0
1.704414570114423e+18,16.7,60.0,1157,446,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7044145711344115e+18,14.6,59.9,1256,498,0,0,0,0,0,0,0,0,0,11,0,0,0
1.7044145721553667e+18,11.5,60.0,1453,570,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414573168826e+18,10.6,60.0,1469,553,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7044145741827768e+18,16.3,60.0,1469,553,0,0,0,0,0,0,0,0,0,5,0,0,0
1.7044145751967908e+18,12.9,60.0,1469,553,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145762177329e+18,13.5,60.0,1469,553,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414577238661e+18,9.1,60.0,1487,580,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145782526367e+18,17.9,60.0,1638,467,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145792695736e+18,19.8,60.0,1306,712,1,0,0,0,0,0,0,0,0,0,0,0,0
1.704414580281499e+18,15.3,60.0,1051,602,1,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145812959964e+18,11.9,60.0,1563,629,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145828154396e+18,14.8,60.0,1801,604,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145838283763e+18,15.7,60.0,1317,619,1,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145843428508e+18,13.5,60.0,1160,642,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145853628032e+18,10.4,60.0,1824,621,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145863827517e+18,17.6,60.0,1824,621,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145874027105e+18,14.3,60.0,2032,833,2,0,0,0,0,0,0,0,0,0,0,0,0
1.704414588931604e+18,13.9,59.9,1176,778,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044145894465825e+18,15.3,60.0,1142,773,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145904656064e+18,52.8,60.9,1033,803,0,0,0,0,0,0,0,0,0,1,0,0,0
1.704414591490538e+18,49.6,60.8,1033,803,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145925064942e+18,24.1,60.7,-522,1406,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044145940214162e+18,23.6,60.8,1016,1346,1,0,0,0,0,0,0,0,0,0,0,0,0
1.704414594536396e+18,18.2,60.6,1280,720,2,0,0,0,0,0,0,0,0,0,0,0,0
1.704414595555861e+18,16.0,60.6,1105,636,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044145965782948e+18,16.6,60.6,734,828,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414597590739e+18,17.4,60.5,558,977,0,0,0,0,0,0,0,0,0,15,0,0,0
1.7044145986107497e+18,25.0,60.3,558,977,0,0,0,0,0,0,0,0,0,15,0,0,0
1.704414599625681e+18,28.5,60.7,558,977,0,0,0,0,0,0,0,0,0,15,0,0,0
1.704414600641637e+18,21.3,60.4,245,1283,0,2,0,0,0,0,0,0,0,15,0,0,0
1.7044146016565606e+18,23.1,60.5,1002,844,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146026835164e+18,35.6,60.5,984,785,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146036934956e+18,18.9,60.4,358,995,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146047104346e+18,18.4,60.4,910,1274,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146057338755e+18,17.4,60.4,1448,880,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146067588073e+18,23.8,60.4,1556,631,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414607776273e+18,15.5,60.2,1567,593,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414608798298e+18,16.8,60.2,1490,491,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146098197386e+18,20.7,60.2,1471,467,0,0,0,0,0,0,0,0,0,3,0,0,0
1.704414610833713e+18,16.3,60.2,1464,467,0,1,0,0,0,0,0,0,0,4,0,0,0
1.704414611848694e+18,23.4,60.2,1426,405,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414612867126e+18,21.0,60.2,1438,405,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146138895588e+18,19.9,60.2,1478,404,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146149095432e+18,27.9,60.1,1754,429,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146159314916e+18,33.2,60.1,1609,401,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146169469338e+18,20.7,60.1,1722,460,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146179698637e+18,24.0,60.1,1605,480,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414618984823e+18,29.9,60.1,1402,482,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146199983532e+18,29.6,60.1,1689,641,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044146210152776e+18,26.5,60.1,1661,715,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146220317642e+18,25.0,60.1,1412,423,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146230462756e+18,34.7,60.1,1369,480,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146240617367e+18,24.3,60.1,939,500,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146250846664e+18,30.8,60.1,1376,458,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146261036086e+18,29.6,60.1,2391,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146271176008e+18,25.4,60.0,1699,483,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414628133564e+18,29.3,60.1,1358,606,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146291529938e+18,26.8,60.1,1270,435,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414630680902e+18,19.3,60.1,1499,525,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146311934287e+18,12.1,60.1,1498,584,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146322088855e+18,12.9,60.0,1676,651,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146332338179e+18,17.1,60.1,1171,810,0,0,1,0,0,0,0,0,0,0,0,0,0
1.704414634756822e+18,14.1,60.1,1428,493,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146352713032e+18,10.6,60.1,1208,621,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044146362947446e+18,12.4,60.0,1478,720,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414637315176e+18,14.3,60.0,1535,772,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146383326047e+18,23.9,60.0,1580,463,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044146393485747e+18,14.1,59.9,1811,492,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414640362037e+18,19.5,59.9,1373,491,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146413829652e+18,15.7,59.9,1537,397,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146424034243e+18,14.3,59.9,1267,414,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146434324314e+18,19.1,59.9,1172,267,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146444523658e+18,17.3,59.9,1392,424,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7044146459742986e+18,30.2,60.4,1449,343,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146464867776e+18,14.6,60.4,1322,510,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146475002235e+18,15.6,60.4,1499,468,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146485156616e+18,14.3,60.3,1255,317,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414649529604e+18,13.2,60.3,1432,542,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146505480453e+18,13.6,60.3,1237,549,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414651570477e+18,26.4,60.3,1294,452,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146525994936e+18,17.8,60.2,434,535,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414653616486e+18,16.0,60.1,1224,318,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146546374141e+18,13.3,60.0,1120,312,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146556598546e+18,12.8,60.0,293,782,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414656680791e+18,11.8,60.0,1547,701,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044146577032248e+18,13.5,60.0,1479,522,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414658724699e+18,15.5,60.0,1367,496,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414660242623e+18,14.4,60.0,1527,544,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414660754599e+18,14.6,60.0,1432,492,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146622725238e+18,13.4,60.0,1543,606,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146627844933e+18,12.6,60.0,1612,660,0,1,0,0,0,0,1,0,0,0,0,0,0
1.70441466380695e+18,15.5,59.9,1586,483,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146648303903e+18,16.8,60.0,1309,461,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414665856323e+18,11.9,60.0,1633,499,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146668777887e+18,12.1,60.0,1577,527,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414667896745e+18,14.3,60.0,1785,1134,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146689156849e+18,12.7,60.0,1372,440,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146699346573e+18,17.9,60.0,1680,506,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146714541622e+18,14.0,60.0,1646,555,0,1,1,0,0,0,0,0,0,0,0,0,0
1.704414672466613e+18,13.2,60.0,1299,779,0,0,10,0,0,0,0,0,0,0,0,0,0
1.704414672981585e+18,13.1,60.0,1895,719,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146745119764e+18,12.1,60.0,2555,921,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146750264594e+18,19.2,60.0,1740,753,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146760414254e+18,11.4,60.0,1012,475,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146770568643e+18,14.5,60.0,1459,415,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414678079794e+18,14.9,60.0,1658,651,0,1,0,0,0,0,0,0,0,0,0,0,0
1.704414679096754e+18,15.5,60.0,1604,566,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7044146801177272e+18,12.9,60.0,1322,518,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7044146811391657e+18,14.0,60.0,1418,535,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414682163608e+18,11.3,60.0,1539,489,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146831826447e+18,11.4,60.0,1505,674,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146842020964e+18,14.0,60.0,1740,668,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414685733489e+18,17.8,60.0,1520,688,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146862494615e+18,12.2,60.0,1452,708,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146872664622e+18,15.2,60.0,1516,479,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146882838973e+18,17.3,60.0,1426,498,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146898068436e+18,20.3,60.0,1367,509,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414690824357e+18,19.1,60.3,1538,521,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146918378007e+18,14.3,60.3,1695,598,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7044146923467668e+18,14.1,60.2,1646,598,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414693362217e+18,13.1,60.2,1669,623,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146948856097e+18,16.1,60.2,1013,653,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044146953925737e+18,14.1,60.1,1833,668,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146964075249e+18,19.6,60.1,1754,575,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044146974185446e+18,12.2,60.1,1608,720,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146984359793e+18,12.4,60.1,1605,814,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044146994609116e+18,12.3,60.1,1529,635,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044147004818816e+18,11.5,60.1,1338,426,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147020097935e+18,15.7,60.1,1651,686,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147025227635e+18,13.8,60.1,1259,382,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414703536766e+18,17.0,60.1,1434,436,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147045487324e+18,14.0,60.1,1521,458,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147055636813e+18,12.0,60.1,1662,506,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147065786365e+18,15.1,60.1,1394,581,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044147081035267e+18,15.1,60.1,1080,748,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7044147086175114e+18,18.2,60.1,1149,1006,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044147096374712e+18,10.6,60.1,1718,284,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044147106569551e+18,11.6,60.1,1388,303,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147116798858e+18,15.5,60.1,1529,356,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044147127003604e+18,16.1,60.1,1374,358,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7044147137203213e+18,14.0,60.1,1189,383,0,3,0,0,0,0,0,0,0,0,0,0,0
1.7044147147357888e+18,16.1,60.1,1481,432,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044147162666924e+18,16.8,60.1,1127,348,0,3,0,0,0,0,0,0,0,0,0,0,0
1.704414716778172e+18,13.0,60.1,1238,648,0,2,0,1,0,0,1,0,0,0,0,0,0
1.704414717793652e+18,15.0,60.1,1164,850,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7044147188125786e+18,14.9,60.1,928,753,0,0,0,0,1,0,0,0,0,0,0,0,0
1.704414719835524e+18,13.4,60.1,1347,911,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147213659233e+18,13.2,60.1,934,763,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7044147218784033e+18,17.1,60.1,922,757,0,2,0,1,0,0,2,0,0,0,0,0,0
1.7044147228999053e+18,11.3,60.1,897,846,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7044147239213983e+18,16.4,60.1,913,749,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7044147249413583e+18,13.1,60.1,240,1395,0,2,0,0,0,0,0,0,0,0,0,0,0
1.7044147259608033e+18,16.9,60.1,588,1105,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147269867366e+18,20.6,60.1,702,786,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147280027167e+18,18.8,60.1,746,534,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704414729018694e+18,13.5,60.1,1278,265,0,2,0,0,0,0,0,0,0,0,0,0,0
1.704414730033163e+18,15.5,60.1,997,334,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7044147310575982e+18,13.1,60.1,1227,392,0,3,0,0,0,0,0,0,0,0,0,0,0
